title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Intranasal unadjuvanted LcrV boosts parental Yersinia OMV primed lung immunity against pneumonic plague in mice,https://www.nature.com/articles/s41467-026-68334-2,Nature Communications,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,"Pneumonic plague remains a high-consequence respiratory disease, highlighting the need for vaccines that induce durable lung-localized immunity. We show that intramuscular prime-boost vaccination with Alum-absorbed OMV46-LcrV (OMV46-LcrV/Alum) is safe but provides limited long-term protection against respiratory Yersinia pestis challenge in mice. To enhance lung immunity, we deliver an adjuvant-free intranasal LcrV “spike” following IM OMV46-LcrV/Alum priming. This “prime-spike” regimen is well tolerated and confers complete short- and long-term protection against high-dose pulmonary Y. pestis challenge. The approach increases lung resident memory B cells, including antibody-secreting cells, and resident memory T cells with elevated Interferon-γ, Interleukin-17A, and Interleukin-4 production. These localized memory responses contribute to improved protection, demonstrating the promising potential of prime-spike immunization for combating pneumonic plague.",nature_html,0
Designing heterostructured materials,https://www.nature.com/articles/s41563-025-02444-y,Nature Materials,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,"Heterostructures are composed of spatially distinct zones with differing mechanical and/or physical properties. When carefully engineered, these architectures can exhibit superior performance compared with their homogeneous counterparts. However, not all heterostructures inherently lead to a pronounced improvement in properties. Realizing the full potential of complex heterostructures requires a rigorous understanding of the structure–property relationships and mechanisms related to inter-zone interactions. This knowledge is essential if the heterostructure effect is to be effectively harnessed and the overall performance of the material optimized. Here we examine the fundamental mechanisms underlying the unusual mechanical properties of heterostructured materials, highlighting the important role of interactive coupling in the heterozone boundary-affected regions. We outline strategies for evaluating the effects that arise from heterostructures, in particular the heterodeformation-induced stress. We also provide guidelines for designing heterostructured materials with optimal mechanical properties, and discuss future directions for property design and characterization development.",nature_html,0
Cyclopropane-to-organoboron conversion via C–H and C–C bond activation,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00759C,RSC - Chem. Soc. Rev. latest articles,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,"Organoborons have emerged as a class of privileged building blocks in modern organic synthesis, enabling unparalleled molecular diversity and serving as versatile carboxylic acid bioisosteres with profound implications in drug discovery. Concurrently, cyclopropanes have garnered sustained attention as unique synthetic platforms, with their rigid and highly strained three-membered ring structures conferring distinctive steric and electronic properties that facilitate selective C–H and C–C activation processes. The strategic transformation of cyclopropanes into organoborons represents a particularly appealing synthetic approach, offering access to valuable molecular architectures. This review systematically examines the seminal advancements of cyclopropane-to-organoboron conversion over recent years, employing a structured classification based on two fundamental activation modes: C–H borylation and C–C borylation. The review provides in-depth mechanistic elucidation, with particular emphasis on catalytic cycles, key reactive intermediates, and stereodiscrimination processes, thereby offering fundamental insights into the governing principles of these transformations. Looking forward, continued innovation in catalyst design and the exploration of novel reaction pathways are anticipated to significantly expand the synthetic utility and scope of conversions, potentially opening new frontiers in organic synthesis and medicinal chemistry.",rsc_html,0
Multifaceted maleimide scaffolds in focus: from synthesis to photophysical applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00880H,RSC - Chem. Soc. Rev. latest articles,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,"Substituted maleimides, particularly those bearing substitution at the 3- or 3,4-positions, are valuable building blocks in organic synthesis and chemical biology. While classical methods for their preparation rely on halogenated precursors obtained via mono- or dihalogenation of maleic anhydride, these approaches offer limited structural diversity and often require multiple steps. In this work, we highlight recent developments in non-conventional synthetic strategies for accessing 3- and 3,4-substituted maleimides. Special emphasis is placed on methodologies based on transition metal catalysis and organocatalysis, which enable the direct introduction of substituents onto the maleimide core. These advances expand the diversity of accessible structures, facilitating new applications and reactivity profiles. In selected cases, we also discuss how these synthetic routes have led to the development of maleimide derivatives with notable photophysical properties, particularly fluorescence, which may serve in future applications. Overall, this tutorial review provides a comprehensive synthetic perspective on recent advances in the field, aiming to support further innovation in maleimide chemistry.",rsc_html,0
Daily briefing: Same-sex sex is a normal part of some primates’ lives,https://www.nature.com/articles/d41586-026-00149-z,Nature,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,,,0
Revitalizing nanoscale solid-solid conversion enables ultrastable aqueous batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag010/8424244?rss=1,National Science Review Advance Access,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,10.1093/nsr/nwag010/8424244,"Aqueous zinc-manganese (Zn-Mn) batteries driven by deposition-dissolution reactions hold significant promise for large-scale grid energy storage. However, their lifetimes are limited by incomplete solid-solid conversion, driven by irreversible pathways forming large-sized solid products—a critical yet overlooked size-dependent challenge. Here, we construct a size revitalizing layer (SRL) on MnO2 to regulate the interfacial microenvironment via sustained Mn release and strong interaction with solid products. The SRL governs growth kinetics, stabilizing nanoscale products formation. Such small solid products shorten ion diffusion paths and reduce concentration polarization, enabling a reversible Mn (Ⅱ, l",rss_oup,0
Quantized soliton pumping governed by high-dimensional Chern invariants,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag007/8424241?rss=1,National Science Review Advance Access,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,10.1093/nsr/nwag007/8424241,"Nonlinear topological pumping—a quantized transport phenomenon of solitary waves in parametrically-driven systems—represents a critical interface bridging topological physics and nonlinear dynamics. While the first Chern number-governed soliton transport has been extensively studied, the fundamental interplay between high-dimensional band topology and soliton pumping remains unexplored. Here, we establish a theoretical framework and experimental demonstration of soliton topological pumping simultaneously governed by first and second Chern numbers in orthogonal dimensions. Through the modulation of nonlinear strength, the system exhibits phase transitions spanning integer-quantized soliton pumping, fractional-quantized soliton pumping, and soliton trapping states. Furthermore, by engineering linear band structures, we demonstrate anisotropic soliton pumping where quantized transport manifests integer and fractional characteristics along orthogonal spatial axes. Experimentally, we implement nonlinear time-modulated topolectrical circuits whose dynamical equations maintain precise isomorphism with theoretical lattice models, enabling the direct observation of integer-, fractional- and integer-fractional soliton pumping. Our work establishes a scalable experimental platform for investigating advanced nonlinear topological phases, which may be broadly applied to systems at the interface between topological matter and nonlinear wave physics.",rss_oup,0
Periphyton closes the nitrogen budget gap in rice paddies,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag016/8424220?rss=1,National Science Review Advance Access,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,10.1093/nsr/nwag016/8424220,"Persistent 4–22% gaps in nitrogen (N) mass balances have hindered sustainable N management in paddy agriculture. Periphyton are known N sinks, yet their role in paddies remains unclear. We used 15N tracing in 840 paddies across China to quantify periphyton-associated N pools and their fate. Periphyton captured 6–24% (mean:12%) of the applied N fertilizer (i.e. ∼0.8 Tg N yr−1 nationwide), effectively accounting for the missing N in previous budgets. Most sequestered N was stored as bioavailable ammonium. Partitioning analysis revealed that periphyton-mediated N was subsequently released into residual soil N (512–640 kt), denitrification (56–128 kt), and ammonia volatilization (64–232 kt). Thus, periphyton act as transient N reservoirs, immobilizing N fertilizer early in the growing season and gradually releasing it through biomass decay. This overlooked pathway closes a critical gap in agroecosystem N cycling and supports more precise N management in rice systems.",rss_oup,0
A high-energy asynchronously reverse dual-ion battery based on H−/Na+ insertion chemistry,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06051F,RSC - Energy Environ. Sci. latest articles,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,"The ever-increasing demand for high-energy rechargeable batteries drives global innovation in new battery chemistry and device design. Here, we propose an asynchronously reverse dual-ion battery (ARDIB) operating with a non-traditional charge storage paradigm that fundamentally differs from existing battery technologies. In this battery, anions and cations are respectively inserted into anode and cathode via an asynchronous process, which was made possible by coupling an insertion-type MnO2 cathode to accommodate sodium ions (Na+) during discharging and a conversion-insertion-type Mg–Y alloy anode for storing hydride ions (H−) during charging. This H−–Na+ ARDIB benefits from an aqueous electrolyte containing tetramethylammonium hydroxide (TMAOH), which triggers microstructural reconstruction of the thick MnO2 cathode and supports the reversible alloy-hydride conversion of the anode. As a planar micro-battery, the ARDIB delivers a high areal capacity of 0.43 mAh cm−2 and an energy density of 0.42 mWh cm−2 at 1 mA cm−2, maintains stable operation for 5700 cycles at 10 mA cm−2 and exhibits superior rate capability with a maximum power density of 30.8 mW cm−2. These performance metrics surpass those of most reported micro-batteries and enable integration with miniature electronic devices and photovoltaic harvesting systems, providing a configuration-based solution for next-generation energy storage.",rsc_html,0
Nonlinear phase-matched van der Waals crystals integrated on optical fibres,https://www.nature.com/articles/s41563-025-02461-x,Nature Materials,2026-01-13 00:00:00 UTC,2026-01-13 00:00:00+00:00,,"High optical nonlinearity can enable classical and quantum functionalities in all-fibre laser systems. However, despite long-standing efforts to exploit second-order optical nonlinearity in conventional all-fibre systems, nonlinear optical conversion efficiencies remain modest. Here we demonstrate all-fibre integration of twist-phase-matched rhombohedral boron nitride (rBN) flakes on the end facet of optical fibres for second-harmonic generation (SHG) and spontaneous parametric downconversion (SPDC). We provide local and global optimization of the interflake twist angles for phase-matching design, achieving an SHG conversion efficiency of ~4.1% and an SPDC coincidence rate of ~90 in van der Waals crystals integrated on optical fibre devices. Finally, we design an all-fibre frequency-doubling ultrafast laser by integrating a multifunctional nonlinear crystal of a graphene/rBN heterostructure to simultaneously generate mode-locked pulses and intracavity SHG emission. This work establishes a route for developing high-efficiency, second-order nonlinear functionalities, such as optical parametric oscillators, optical modulators and entangled photon sources, in all-fibre lasers.",nature_html,0
