title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Optimizing spatial organization of FtsZ rings for large-scale constriction in synthetic cells,https://www.nature.com/articles/s41467-026-70091-1,Nature Communications,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41467-026-70091-1,Petra Schwille,"Spatially regulated membrane constriction is an important milestone in reconstituting minimal cell division. In giant lipid vesicles, bottom-up approaches have reproduced the assembly, mid-cell positioning, and the initial constriction of an FtsZ-based minimal divisome. However, progressive deformation towards giant vesicle scission by near-equatorial Z rings could so far never be observed. One obvious major limitation has been the scale mismatch, as pure reconstituted FtsZ rings typically exhibit bacterial diameters, too small to constrict typical cell-sized vesicles. Therefore, we explore the potential of other key divisome factors to scale up FtsZ-ring functionality in vitro to match the dimensions required for synthetic cell division. We here focus on cytoFtsN, the cytosolic domain of FtsN, and its effect on FtsZ self-organization. Remarkably, a molar excess of cytoFtsN promotes the formation of large, closed equatorial FtsZ rings on giant vesicle membranes, which are able to constrict to almost full closure. By fluorescence imaging and biochemical analysis, we show that cytoFtsN regulates the spatial organization of the FtsZ network primarily by aligning FtsZ filaments while reducing filament depolymerization. Our findings help to define key requirements in a minimal filament-based system for progressive membrane constriction and thus represent a major step forward towards constructing synthetic cells capable of self-division.",nature_html,0
North American ice sheet persistence into past interglacials should inform future projections,https://www.nature.com/articles/s41467-026-70032-y,Nature Communications,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41467-026-70032-y,Robert M. DeConto,"How fast future sea level rises will depend on the Antarctic Ice Sheet (AIS) response to warming. AIS projections are shaped by the assumption that sea-level peaks during past interglacials occurred after the North American ice sheet complex (NAIS) disappeared. We synthesize evidence from paleoceanography and allied disciplines to argue that NAIS persisted into some of the warmest interglacials of the last million years. We show that overlooking NAIS persistence may lead to underestimation of AIS sensitivity to warming, and propose that this paradigm shift opens research avenues that can increase confidence in the accuracy of climate and sea-level projections.",nature_html,0
High-quality metagenome assembly from nanopore reads with nanoMDBG,https://www.nature.com/articles/s41467-026-69760-y,Nature Communications,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41467-026-69760-y,Christopher Quince,"Third-generation long-read sequencing technologies, significantly improve metagenome assemblies. Highly accurate PacBio HiFi reads can yield hundreds of near-complete metagenome-assembled genomes (MAGs) from a single sample. Recently, the accuracy of the more cost-effective Oxford Nanopore Technologies (ONT) platform has increased to a per-base error rate of 1-2%. However, current metagenome assemblers are optimized for HiFi and do not scale to the large data sets that ONT enables. We present nanoMDBG, an evolution of metaMDBG, which supports the latest ONT reads through an error correction pre-processing step in minimizer-space. Across a range of ONT datasets, including a large 400 Gbp soil sample, nanoMDBG reconstructs up to twice as many high-quality MAGs as the next best ONT assembler, metaFlye, while requiring a third of the CPU time and memory. Critically, the latest ONT technology can now produce comparable MAG construction results as those obtained using PacBio HiFi at the same sequencing depth.",nature_html,0
The oncogenic CCDC6-RET fusion protein is a dual ATP- and ADP-dependent kinase,https://www.nature.com/articles/s41467-026-69833-y,Nature Communications,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41467-026-69833-y,Iván Plaza-Menacho,"Gene fusion products involving protein kinases are known drivers in human cancers and actionable targets for personalized therapy, yet the structural and molecular determinants that control their function are largely unexplored. Here we show that a CCDC6-RET fusion protein, a driver and therapeutic target in lung and thyroid cancers, is a highly active dimeric kinase. Time-resolved mass spectrometry together with a robust biochemical and biophysical characterization reveal that CCDC6-RET functions as a dual ATP- and ADP-dependent kinase able to bind both nucleotides and to use them as phosphoryl donors. We also identify a crosstalk between the C-terminal and the activation segments controlling both the processing and the catalytic activity of the fusion protein. Furthermore, a 3D-structural assembly of a CCDC6-RET homodimer was generated combining single particle electron microscopy, small-angle X-ray scattering and in silico molecular dynamics simulations. Our structural model together with cross-linking mass spectrometry data demonstrated that CCDC6-RET in the inactive state forms a face-to-face dimer characterized by intermolecular-crosslinked activation segments. Upon nucleotide binding the catalytic domains swing apart and fast activation loop phosphorylation could be driven by a mechanism in cis. Our work uncovers the molecular and structural determinants that control the mechanism of CCDC6-RET autoactivation.",nature_html,0
STIM1-Mitofusin2 interactions tether mitochondria and melanosome contacts that promote melanosome maturation,https://www.nature.com/articles/s41467-026-70282-w,Nature Communications,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41467-026-70282-w,Shigeru Yanagi,"Mitochondria form contact sites with multiple organelles to coordinate diverse cellular processes. Melanosomes, lysosome-related organelles, undergo stepwise maturation to synthesize and store melanin, but how they interact with mitochondria remains unclear. Here we show that mitochondria–melanosome contacts dynamically increase during melanosome maturation and are mediated by STIM1–MFN2 interactions. Using a NanoBiT-based reporter system, MiMSBiT (Mitochondria–Melanosome contact reporter applying NanoBiT), to monitor reversible mitochondria–melanosome contacts in living cells, we demonstrate that STIM1 localizes to melanosomes and promotes their contact with mitochondrial MFN2. A transient decrease in melanosomal lumen calcium induces STIM1 clustering and enhances its association with MFN2. These contacts locally increase mitochondrial ATP availability, leading to melanosome lumen acidification via proton channel activation. This acidification facilitates PMEL fibrillation, a key step in melanosome maturation. Together, our findings reveal a mechanism by which mitochondria–melanosome contacts regulate melanosome maturation.",nature_html,0
A bionic robotic trunk with tensegrity-enabled elephant-comparable stiffness variability for assisted daily living,https://www.nature.com/articles/s41467-026-70380-9,Nature Communications,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41467-026-70380-9,Haijun Peng,"Elephant trunks can rapidly vary their stiffness over a broad range, seamlessly switching between soft states for dexterous operation and rigid states for load-bearing tasks. Despite extensive efforts to mimic this stiffness variability using various approaches, such as jamming structures and phase-change materials, existing bionic robots are limited to narrow tunable stiffness ranges and/or slow switching frequencies. In this work, we present a bionic robotic trunk with a cable-driven tensegrity skeleton, leveraging synergistic and antagonistic muscle-mimicking mechanisms to achieve dynamic stiffness regulation. Through coordinated contraction of motor-actuated cables (i.e., antagonistic action), the robotic trunk achieves a stiffness range of 23.94 to 542.47 N/m and a switching frequency of 1.06 Hz, matching the adaptability of elephant trunks. This rapid and large-scale stiffness variation enables dexterous navigation in unstructured environments and powerful manipulation of heavy objects. Incorporated into an electric wheelchair with the human-machine interface, the robotic trunk assists a post-stroke individual with daily activities, such as opening cabinet doors, retrieving milk from refrigerators, and watering flowers. This work advances bio-inspired robotics and highlights the potential of stiffness-tunable robotic trunks in assistive applications.",nature_html,0
Lysosome-specific chemical platforms for precision oncology: from structural design to biological applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01352F,RSC - Chem. Soc. Rev. latest articles,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,,Quan Li,"The complex mechanisms of tumorigenesis and the inherent limitations of conventional therapies have severely restricted the clinical efficacy of tumor treatment. Owing to their pivotal roles in macromolecular degradation, energy metabolism, autophagy, and signal transduction, lysosomes are increasingly recognized as important targets for precision oncology. In this review, we summarize advances made over the past five years in the development of lysosome-specific chemical platforms for tumor therapy, covering molecular, material, and biomimetic platforms. Through comprehensive assessment of their structural designs, mechanisms of action, and representative applications, this review highlights the advantages and challenges of these platforms in drug delivery, photodynamic/photothermal therapy, immunotherapy, biomimetic strategies, and targeting imaging. Moreover, the unique acidic microenvironment and membrane permeability of lysosomes provide favorable conditions for lysosomal escape, offering another potential and critical mechanism to target as a new tumor treatment strategy. In addition to lysosomal escape, lysosome-specific platforms can target membrane permeability and remodeling of the immune microenvironment in enhancing therapeutic efficacy and overcoming drug resistance. Finally, we highlight the future directions and clinical translation prospects of lysosome-specific self-assembling peptide platforms, coacervates, chimeras, and near-infrared small-molecule probes, emphasizing the critical role of interdisciplinary integration in advancing precision tumor theranostics.",rsc_html,0
Magnon confinement in epitaxial antiferromagnetic oxide heterostructures,https://www.nature.com/articles/s41563-026-02531-8,Nature Materials,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41563-026-02531-8,Ramamoorthy Ramesh,"Magnons, the quanta of spin waves, have been extensively studied in a range of materials for spintronics, particularly for non-volatile logic-in-memory devices. Controlling magnons in conventional antiferromagnets and harnessing them in practical applications, however, remains a challenge. Here we demonstrate highly efficient magnon transport in a LaFeO3/BiFeO3/LaFeO3 all-antiferromagnetic system, which can be controlled electrically, making it highly desirable for energy-efficient computation. Leveraging spin–orbit-driven spin–charge transduction, we demonstrate that this material architecture permits magnon confinement in ultrathin antiferromagnets, enhancing the output voltage generated by magnon transport by several orders of magnitude, which provides a pathway to enable magnetoelectric memory and logic functionalities. Additionally, the non-volatility of the output voltage enables ultralow-power logic-in-memory processing, where magnonic devices can be efficiently reconfigured via electrically controlled magnon spin currents within magnetoelectric channels.",nature_html,0
Heterogeneity in public attitudes and preferences for the deployment of aquifer thermal energy storage,https://www.nature.com/articles/s41560-026-01977-z,Nature Energy,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41560-026-01977-z,Yiannis Kountouris,"Aquifer thermal energy storage (ATES) can contribute to heating and cooling decarbonization by utilizing the thermal capacity of natural aquifers. Securing acceptance and support for deploying ATES at scale requires acknowledging public perceptions and designing systems compatible with public preferences. Here we characterize attitudinal stances and preferences for the deployment of ATES in public buildings in the UK. Using data from a social survey and a discrete choice experiment, we find substantial heterogeneity in public attitudes and support for ATES installations. Latent class analysis identifies four distinct stances, ranging from cautiously negative to enthusiastically supportive. Estimating mixed multinomial and hybrid choice models, we find strong preferences for quicker deployment of ATES infrastructure, with greater CO2 emissions-reduction capacity, that can be accessed by private households. Results point to the need for tailored communication strategies and preference-compatible design for achieving socially desirable sustainable energy transitions.",nature_html,0
A research agenda to support the achievement of clean cooking for all,https://www.cell.com/joule/fulltext/S2542-4351(26)00066-8?rss=yes,Joule,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1016/j.joule.2026.102382,Marc Jeuland,"Clean cooking remains one of the most under-addressed challenges in the global energy transition, with major implications for health, gender equality, climate, and development, among others. This perspective synthesizes recent research and proposes a forward-looking agenda to accelerate clean cooking transitions, spanning technology innovation, behavioral and affordability barriers, cost-benefit assessments, planning tools, finance, and political economy. Advancing this agenda requires interdisciplinary and inclusive research; stronger links between science, education, and local capacity building; publicly available tools; and collaborative approaches that translate evidence into context-specific, scalable solutions for universal access.",rss_cell,0
Solvent intercalation in layered cathodes for ultrafast sodium-ion batteries,https://www.nature.com/articles/s41560-026-01995-x,Nature Energy,2026-03-06 00:00:00 UTC,2026-03-06 00:00:00+00:00,10.1038/s41560-026-01995-x,Qi Liu,"Electrochemical intercalation is a key process in rechargeable batteries. In traditional sodium-ion batteries, only sodium ions intercalate into cathode materials, and their diffusion is kinetically limited. Here we report reversible solvent intercalation in layered cathodes to achieve ultrafast rate capability. We show that solvent molecules intercalate into layered sodium manganese oxide, serving as diffusion promoters and subnano-pillars at high voltage. Operando ultrafast X-ray absorption spectroscopy, together with simulations, indicates that solvent intercalation leads to remarkable cathode redox kinetics. Assisted by solvent intercalation chemistry, the cathode delivers capacity up to 77.4 mAh g−1 at 10 A g−1 (within 30 s charging) and retains over 70% capacity after 500 cycles at 2 A g−1 (initial capacity 122.9 mAh g−1, ~3.6 min charging). The realization of solvent intercalation in layered oxides opens an avenue for developing next-generation ultrafast-charging sodium-ion batteries.",nature_html,0
A Biologically Lubricating Allicin‐Based Nanoplatform for Remodeling the Inflammation‐Senescence Axis in the Treatment of Periodontitis,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202523197?af=R,Wiley: Advanced Materials: Table of Contents,2026-03-06 04:56:38 UTC,2026-03-06 04:56:38+00:00,10.1002/adma.202523197,Ludan Zhang,"Periodontitis is driven by a self-reinforcing cycle of persistent inflammation and cellular senescence, further exacerbated by pathogenic microbial colonization. To address this challenge, inspired by the ""fortress effect"", we report an allicin-based nanoplatform of biolubrication (PPCG) that establishes a physical and biological protective barrier for precise modulation of the periodontal microenvironment. PPCG integrates hydration-lubricating diblock copolymer P(DMA-bMPC) (PDMPC) with bioactive allicin. The lubricating PDMPC barrier may suppress pathogenic microbial adhesion and biofilm formation, constituting an ""outer fortress wall"" against bacterial invasion. Concurrently, sustained release of allicin could regulate bone marrow mesenchymal stem cells (BMMSCs) and mitigate inflammatory responses. It could preserve stemness and multipotent differentiation potential, thereby forming an ""inner defensive citadel"" that promotes soft and hard tissue regeneration. This dual protective barrier can markedly attenuate periodontal tissue senescence and inflammatory and prevent alveolar bone loss in mice periodontitis model. Furthermore, PPCG could rebalance the oral microbiota and maintain ecological homeostasis. Therapeutic efficacy is also corroborated using an artificial intelligence-assisted detection system based on the YOLO v8 deep learning model. Collectively, this study presents a therapeutic intervention strategy for periodontitis, offering a scalable and translational approach for treating inflammation and senescence.",pubmed,0
Ion‑Mediated Structural Engineering of Hydrogel Interfaces for Tunable Mechanical and Analyte Diffusion Properties in Electrochemical Biosensors,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202515767?af=R,Wiley: Advanced Materials: Table of Contents,2026-03-06 05:32:01 UTC,2026-03-06 05:32:01+00:00,10.1002/adma.202515767,Jayoung Kim,"Advanced hydrogel interfaces exhibiting finely tuned mechanical characteristics and porosity are essential in wearable and implantable biosensors, mitigating tissue-device mismatches and controlling target analyte transport in biofluids. This work presents an ion-mediated structural engineering approach designed to meticulously regulate the porous architecture and mechanical robustness of poly(vinyl alcohol)-alginate hydrogels (PAH) through straightforward ionic modulation, effectively addressing inherent trade-offs between mechanical strength and analyte diffusion. Utilizing three complementary ionic mechanisms-salting-out, calcium ion chelation, and sequence-directed biomineralization-hydrogels with tailored porous microstructures are fabricated. The resulting hydrogels exhibit pore sizes ranging from 65 nm to 2.5 µm, mechanical moduli of 50-140 kPa, and controlled analyte diffusion behaviors. Leveraging this structural tunability, two exemplary glucose biosensors are demonstrated: a highly porous hydrogel-integrated wearable biosensor designed for rapid and sensitive glucose monitoring in sweat, and a densely structured hydrogel-integrated implantable biosensor optimized for robust and continuous glucose tracking in interstitial fluid. This innovative methodology elucidates critical interconnections between the hydrogel's ion-mediated microstructural architecture, its mechanical robustness and tunable diffusion characteristics, and the resulting biosensing performance optimized for wearable and implantable applications, thereby advancing the design paradigm for next-generation personalized biosensor interfaces.",pubmed,0
Highly Active Nodules on Concave–Convex Channel Walls of Covalent Organic Frameworks for Photocatalytic Hydroperoxide Production,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525458?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-06 06:10:48 UTC,2026-03-06 06:10:48+00:00,10.1002/anie.202525458,Qiang Xu,"Covalent organic frameworks (COFs) are promising photocatalysts for hydrogen peroxide (H2O2) production. However, the smooth channels of traditional COFs exhibit weak charge density gradients and lack highly electron-localized sites for O2 adsorption, thereby showing unsatisfactory photocatalytic performances. Herein, we present a channel wall engineering strategy to introduce nodules with high electron localization into COF channels by topological regulation. In contrast with the smooth channel walls within the traditional COFs, the nodules on the concave-convex channel walls of COFs served as active sites with an electron-rich structure and enhanced charge separation ability for the photocatalytic H2O2 production. Grafting polar carboxylic groups to the nodules further resulted in a strong built-in electric field and hydrogen bond network inside the channels, accelerating the transport of electrons and protons. The carboxylic group-grafted COF (DFH-COF) achieved a H2O2 production rate of 6075 µmol h-1 g-1 in pure water and an apparent quantum yield as high as 14.6% at 475 nm. This study provides a powerful strategy of channel wall engineering of COFs to enhance the photocatalytic performances.",pubmed,0
Surface Dynamic Redox Modulation of CuFe Achieving Near‐Unity Selectivity in Solar‐Integrated Nitrate‐to‐Ammonia Conversion,https://onlinelibrary.wiley.com/doi/10.1002/anie.7181582?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-03-06 06:12:54 UTC,2026-03-06 06:12:54+00:00,10.1002/anie.7181582,Xuanhua Li,"Electrocatalytic nitrate reduction (NO3 -RR) provides a sustainable pathway for NH3 production under ambient conditions. Although operation in neutral media is more practically relevant, the reaction generally suffers from sluggish kinetics and unfavorable hydrogenation steps, which collectively limit NH3 selectivity. Here, we develop a graphene-encapsulated CuFe alloy catalyst (CuFe-G) that enables highly efficient NO3 -RR via a dynamically generated CuFeδ+ surface active layer. The synergistic alloy interface drives the spontaneous conversion of NO3 - to NO2 -, while in Situ surface redox dynamics create an active CuFeδ+ layer that optimizes *NO adsorption and accelerates hydrogenation kinetics. In parallel, encapsulation of the dynamic CuFeδ+ species within multilayer graphene constructs a mechanically robust and highly conductive interface that stabilizes the active sites and facilitates rapid charge transport. As a result, CuFe-G delivers a peak NH3 Faradaic efficiency of 99.63% at -1.0 V vs. RHE, together with an NH3 yield rate of 8.03 mg h-1 mgcat -1. When integrated into a CuFe-G‖RuO2 electrolyzer, the system further achieves a current density of 400 mA cm-2 at 2.6 V and maintains a solar-to-ammonia efficiency of 4.1% under fluctuating illumination. This work therefore establishes a dynamically redox-regulated catalytic platform for sustainable, solar-driven nitrate-to-ammonia conversion.",pubmed,0
