title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Episodic events are flexibly encoded in both integrated and separated neural representations,https://www.nature.com/articles/s41467-026-68473-6,Nature Communications,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"Remembering everyday events involves noticing what different experiences share and preserving the details that set them apart, yet the neural processes supporting this balance remain unclear. Here, we record EEG while participants view naturalistic movie scenes that introduce episodic events with overlapping elements. Using time-resolved representational similarity analysis, we find that these events evoke both similarities and dissimilarities in neural patterns as new information unfolds. Similarities predict successful inference of information across separate episodes, consistent with integrative encoding. Dissimilarities, by contrast, predict accurate memory for individual events, indicating the formation of distinct event-specific traces. Together, these findings indicate that the brain encodes both integrated and separated neural representations to flexibly support different mnemonic goals and to balance relational inference with detailed recollection.",nature_html,0
Long-range chemical signalling in vivo is regulated by mechanical signals,https://www.nature.com/articles/s41563-025-02463-9,Nature Materials,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"Biological processes are regulated by chemical and mechanical signals, yet how these signalling modalities interact remains poorly understood. Here we identify a crosstalk between tissue stiffness and long-range chemical signalling in the developing Xenopus laevis brain. Targeted knockdown of the mechanosensitive ion channel Piezo1 in retinal ganglion cells or in the brain tissue surrounding retinal ganglion cells causes pathfinding errors in vivo. In the brain parenchyma, Piezo1 downregulation decreases the expression of the diffusive long-range chemical guidance cues Semaphorin3A (Sema3A) and Slit1, which instruct turning responses in distant cells. Furthermore, Piezo1 knockdown results in tissue softening due to reduced expression of the adhesion proteins NCAM1 and N-cadherin. Targeted depletion of NCAM1 and N-cadherin similarly reduces tissue stiffness and Sema3A expression. Conversely, increasing environmental stiffness ex vivo enhances tissue-level force generation and Slit1 and Sema3A expression. Finally, in vivo stiffening of soft brain regions induces ectopic Sema3A production via a Piezo1-dependent mechanism. Overall, these findings demonstrate that tissue mechanics locally modulates the availability of diffusive, long-range chemical signals, thus influencing cell function at sites distant from the mechanical cue.",nature_html,0
Cell viscosity influences haematogenous dissemination and metastatic extravasation of tumour cells,https://www.nature.com/articles/s41563-025-02462-w,Nature Materials,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"Metastases arise from a multistep process during which tumour cells face several microenvironmental mechanical challenges, which influence metastatic success. However, how circulating tumour cells (CTCs) adapt their mechanics to such microenvironments is not fully understood. Here we report that the deformability of CTCs affects their haematogenous dissemination and identify mechanical phenotypes that favour metastatic extravasation. Combining intravital microscopy with CTC-mimicking elastic beads, mechanical tuning in tumour lines and profiling of tumour-patient-derived cells, we demonstrate that the inherent mechanical properties of circulating objects dictate their ability to enter constraining vessels. We identify cellular viscosity as a rheostat of CTC circulation and arrest, and show that cellular viscosity is crucial for efficient extravasation. Moreover, we find that mechanical properties that favour extravasation and subsequent metastatic outgrowth can be opposite. Altogether, our results establish CTC viscosity as a key biomechanical parameter that shapes several steps of metastasis.",nature_html,0
Alpha oxygen – a unique oxidation active site from a quantum chemical viewpoint,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00496A,RSC - Chem. Soc. Rev. latest articles,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"The alpha oxygen (also α-O, Fe(IV)O, and Fe(III)–O−˙) stabilized in zeolite matrices exhibits a unique reactivity. It is, for example, able to oxidize methane to methanol at room temperature. Such a high oxidation activity makes the alpha oxygen an extremely attractive species from the point of view of oxidation catalysis. The alpha oxygen can be prepared by splitting either N2O or O2 also at low temperatures over different transition metal cations stabilized in extra-framework cationic sites of zeolites in the form of either isolated cations or two cooperating cations forming distant binuclear cationic sites. The alpha oxygen was primarily defined by its reactivity, and up to now, experimental data concerning its structure are rather scarce. Quantum chemical calculations are used to interpret experimental data and thus yield significantly deeper insights into the preparation, structure, and reactivity of this otherwise omitted active species with enormous potential for applications. This review represents the first collection and systematic interpretation of experimental data and quantum chemical calculations to provide a complex description of the alpha oxygen and its structure, reactivity, and properties.",rsc_html,0
Collective intelligence for AI-assisted chemical synthesis,https://www.nature.com/articles/s41586-026-10131-4,Nature,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"The exponential growth of scientific literature presents an increasingly acute challenge across disciplines. Hundreds of thousands of new chemical reactions are reported annually, yet translating them into actionable experiments becomes an obstacle1,2. Recent applications of large language models (LLMs) have shown promise3,4,5,6, but systems that reliably work for diverse transformations across de novo compounds have remained elusive. Here we introduce MOSAIC (Multiple Optimized Specialists for AI-assisted Chemical Prediction), a computational framework that enables chemists to harness the collective knowledge of millions of reaction protocols. MOSAIC is built upon the Llama-3.1-8B-instruct architecture7, training 2,498 specialized chemical experts within Voronoi-clustered spaces. This approach delivers reproducible and executable experimental protocols with confidence metrics for complex syntheses. With an overall 71% success rate, experimental validation demonstrates the realizations of over 35 novel compounds, spanning pharmaceuticals, materials, agrochemicals, and cosmetics. Notably, MOSAIC also enables the discovery of new reaction methodologies that are absent from the expert’s training, a cornerstone for advancing chemical synthesis. This scalable paradigm of partitioning vast domains into searchable expert regions enables a generalizable strategy for AI-assisted discovery wherever accelerating information growth outpaces efficient knowledge access and application.",nature_html,0
Guidelines for robust and reproducible point defect simulations in crystals,https://www.nature.com/articles/s41578-025-00879-y,Nature Reviews Materials,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,,"Many physical properties of functional materials are governed by their impurities rather than their bulk characteristics. Defects in crystals can activate electronic and ionic conductivity, create active centres for catalysis or store information through localized spin configurations. Accurate modelling of defect behaviour is therefore essential for predicting material performance and optimizing functionality across a vast application space. However, defect simulations are sensitive to choices made during setup, execution and analysis. In this Perspective, we highlight best practices for calculating and reporting point defect properties through computational methods, with a focus on the widely adopted supercell approach. Key considerations include accurate representation of the structural and electronic properties of the host material, appropriate choice of charge states, sufficient optimization of defect geometries and reproducible calculation of defect formation energies. Adhering to these practices will facilitate robust comparisons between studies and improve the integration of computational predictions with experimental results. We emphasize the importance of reporting computational parameters and correction schemes. Ultimately, an open approach to point defect simulations will strengthen the impact of computational studies and accelerate materials engineering.",nature_html,0
Magnetic field-guided catalytic effect mitigates Li2S passivation of lithium-sulfur batteries,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag039/8429815?rss=1,National Science Review Advance Access,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,10.1093/nsr/nwag039/8429815,"Polysulfides shuttle and Li2S passivation are considered key problems of lithium–sulfur (Li–S) batteries, seriously hindering sulfur recycle for practical applications. However, the prevailing strategies introducing electrocatalysts focus mainly on polysulfides shuttle effect, whereas Li2S passivation involving solid conversions with high energy barriers has been seldomly studied and remains challenging. Herein, we propose that applying magnetic field (MF) to weak ferromagnetism α",rss_oup,0
Sclerotomal hematopoiesis in vertebrate embryos contributes to robustness of the blood system,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag035/8429811?rss=1,National Science Review Advance Access,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,10.1093/nsr/nwag035/8429811,"During vertebrate embryogenesis, hematopoietic stem cells (HSCs) are believed to almost exclusively arise from hemogenic endothelial cells (ECs) of the dorsal aorta through endothelial-to-hematopoietic transition (EHT). It remains elusive whether HSCs can be generated by other tissues. Sclerotomal cells (SCs) in embryonic somites majorly form vertebrae and ribs, and some SCs may also insert into aortic endothelia. Here we show that a subset of SCs directly enter the vascular lumen to become hematopoietic stem and progenitor cells (HSPCs) in an EHT-independent way in both zebrafish and mouse embryos. The sclerotome-derived HSPCs (scHSPCs) contribute to various blood cells throughout lifetime. The proportion of scHSPCs increased dramatically when endothelium hematopoiesis is defective. Thus, the sclerotomal hematopoiesis is evolutionarily conserved and would ensure the robustness of hematopoiesis.",rss_oup,0
Heterogeneous photocatalytic aldehyde alkylative amination for multicomponent synthesis of α-branched amines,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag020/8429807?rss=1,National Science Review Advance Access,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,10.1093/nsr/nwag020/8429807,α,rss_oup,0
Ionic species programmable synaptic plasticity in multimodal nanofluidic devices,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag036/8429804?rss=1,National Science Review Advance Access,2026-01-19 00:00:00 UTC,2026-01-19 00:00:00+00:00,10.1093/nsr/nwag036/8429804,"Nanofluidic devices have been widely utilized to simulate the electronic functionalities recently, since their unique ion transport behaviors, such as nonlinear ion transport, selectivity and so on. However, the correlation of the ion transport behavior and the transition among various nanofluidic capacitive and inductive hysteresis still remains unclear, which impedes the development of nanofluidic systems. Here, we report a concentration-dependent transition between capacitive and inductive hysteresis in gold-nanoparticle-stacked nanochannels. Quantitative analysis reveals this transition is governed by the interionic distance relative to the Bjerrum length, establishing a universal mechanism for ion transport modulation. Notably, our system enables unidirectional plasticity (both facilitation and depression) by simply altering the ionic species, demonstrating programmable plasticity without structural reconfiguration. Additionally, a high-pass filter (HPF) circuit with tunable cut-off frequency is implemented through two identical nanofluidic devices. These findings establish a new paradigm for multifunctional nanofluidic devices and provide a rational foundation for the design of aqueous-phase neuromorphic computing circuits.",rss_oup,0
