title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Spatial light modulator via optically addressed metasurface,https://www.nature.com/articles/s41565-026-02128-x,Nature Nanotechnology,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Emerging demands for dynamic wavefront modulation in holographic displays, augmented/virtual reality, and light detection and ranging require spatial light modulators (SLMs) with high pixel density and fast refresh rates. However, key parameters of existing liquid-crystal and metasurface-based SLMs, such as spatiotemporal product density, field of view and refresh rate, remain far below application requirements. Here we report an optically addressed metasurface SLM composed of independently tunable meta-atom supercells with a 756 nm pitch. This device reduces SLM pixel size to the submicrometre scale while achieving a spatiotemporal product density of 2.3 × 1012 pixels s−1 cm−2, thereby meeting the critical threshold for true holography. It enables real-time complex-amplitude holography, three-dimensional focusing and beam steering over a ±20.6° field of view in the visible spectrum.",nature_html,0
Ultra-stretchable superomniphobic surfaces via machine-learning-guided laser ablation,https://www.cell.com/matter/fulltext/S2590-2385(25)00653-8?rss=yes,Matter,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"We developed a simple, scalable, and solvent-free CO2 laser ablation technique to fabricate ultra-stretchable superomniphobic surfaces. Since laser-material interactions are highly complex, we used a machine learning framework to identify the optimal laser ablation conditions without extensive trial-and-error experimentation. The resulting surfaces can retain superomniphobicity in multiple deformation modes, including 400% strain and 5,000+ stretch-release cycles.",rss_cell,0
Semi-liquid lithium−sulfur batteries for large-scale energy storage,https://www.nature.com/articles/s44359-026-00147-4,Nature Reviews Clean Technology,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Reliable access to electricity from renewable sources such as wind and solar underpins the green economy, and energy storage is an essential component of this system. Among various energy storage technologies, lithium–sulfur (Li–S) batteries have attracted interest due to their multielectron redox reactions, high theoretical energy density (2,500 Wh kg–1) and cost-effectiveness. However, major challenges in realizing their potential lie in the formation of soluble liquid intermediates and uncontrolled precipitation of solid sulfur species, impairing long-term cycling stability. In this Review, we discuss the development of semi-liquid Li–S batteries with soluble sulfur species as cathode active materials (catholytes), which can resolve the irreversible solid–liquid–solid phase transitions that affect conventional Li–S systems. In both static and redox-flow configurations, the attainable energy density of semi-liquid Li–S batteries is governed primarily by the solubility and utilization of active sulfur species in non-aqueous catholytes. Rational optimization of the catholyte composition, electrode substrates and cell architectures is therefore required to balance sulfur utilization, mass transport and device-level constraints. Continued advances in improving sulfur solubility in catholytes and reducing system complexity and cost will be critical for translating semi-liquid Li–S batteries into scalable technologies for large-scale energy storage.",nature_html,0
Photogated two conductive pathways of donor-acceptor Stenhouse adducts in single-molecule junctions,https://www.nature.com/articles/s41467-026-69459-0,Nature Communications,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Manipulating intramolecular electron transportation can fundamentally modulate the optical property, electromagnetic behavior and chemical reactivity of molecules. Achieving simultaneous control of multiple ( ≥2) transport pathways within a single molecule, however, remains a significant challenge. Herein, we report light-gated modulation of two distinct conductive pathways in single donor-acceptor Stenhouse adduct (DASA) molecules using the scanning tunneling microscopy break-junction (STM-BJ) technique. The donor and π-bridge pathways are separately controlled by designing DASAs with two thiomethyl anchoring sites. In the donor pathway, a side-chain modulation mechanism operates, where linear-to-cyclic isomerization induces electronic redistribution and increases the conductivity. In contrast, the π-bridge pathway is governed by a main-chain modulation mechanism, in which deformation of the π-conjugated backbone decreases the conductivity. By synthesizing DASAs containing three thiomethyl anchoring sites, these two conductive pathways are integrated within a single-molecule junction and can be simultaneously modulated under 635 nm red-light irradiation and dark relaxation. The π-bridge transport in the linear state exhibits mixed through-bond and through-space character, while photoisomerization leads to an increased through-space contribution in the cyclic state driven by cyclopentenone formation. These results highlight DASAs’ potential in understanding molecular electronics and developing photoresponsive molecular-scale devices.",nature_html,0
Organo-interhalogen chemistry enables high-voltage bromine redox for stable zinc batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE05816C,RSC - Energy Environ. Sci. latest articles,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"High-voltage Br3−/Br+ redox offers promise for energetic aqueous Zn batteries, yet its reliance on Cl−-concentration usually causes severe Zn pitting and battery decay. Herein, we initiate an organo–interhalogen pathway to fast and stable Br3−/Br+ redox, eliminating the Cl−-concentration reliance. Chloroacetone (CA), as an organic interhalogen bonding receptor, efficiently binds the activated Br+ intermediate, forming a stable organo–interhalogen adduct. Compared with the conventional Cl−-mediated pathway, this new pathway simultaneously lowers the Br3−/Br+ redox barrier and reduces the axial σ-site activity of interhalogens. Additionally, CA raises the Cl2 evolution reaction (CER) potential of the electrolyte and averts Zn pitting. Consequently, a Zn‖TBABr3 battery leveraging cascaded Br−/Br3−/Br+ conversion exhibits a high specific capacity (508 mAh g−1) and dual plateaus (Br3−/Br+: 2.0 V; Br−/Br3−: 1.7 V). With PEG 200 as an electrolyte co-solvent, a lifespan of over 1000 cycles, a high-rate capability of up to 10 A g−1 and high energy/power densities (848 Wh kg−1/19.7 kW kg−1) are further achieved. This work establishes a feasible organo–interhalogen pathway to unlock multi-electron halogen redox for high-energy aqueous batteries.",rsc_html,0
Enhanced d–p orbital hybridization accelerates two-step quasi-solid-state sulfur conversion in sodium–sulfur batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06209H,RSC - Energy Environ. Sci. latest articles,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Room-temperature sodium–sulfur (RT Na–S) batteries are promising for large-scale energy storage owing to the high capacity of sulfur and the abundance of sodium, yet their application is hindered by sluggish redox kinetics and poor sulfur utilization. Here, we realize a fast and reversible two-step quasi-solid-state redox pathway from sulfur through Na2S4 to Na2S without detectable accumulation of Na2S2 through d–p orbital hybridization-induced interfacial electronic structure modulation. Ultrafine Mo2C nanoparticles uniformly embedded in cross-linked carbon spheres activate the inert dxy and dx²–y² orbitals, allowing strong d–p hybridization with sulfur p states, which effectively promotes the sulfur conversion kinetics. Spectroscopic analysis reveals reversible valence evolution of Mo accompanied by dynamic changes in its local electronic structure, confirming the electronic structure modulation that accelerates charge transfer and stabilizes intermediates. Multi-scale in situ visualization further captures Na-ion transport and structural evolution in real time, directly linking interfacial stability with ultrafast redox kinetics. The resulting S@Mo2C/C cathode delivers a high reversible capacity of 854 mAh g−1 after 200 cycles at 200 mA g−1 and remarkable durability of 314 mAh g−1 after 10 000 cycles at 20 A g−1, establishing orbital hybridization-driven catalysis and in situ visualization as new paradigms for next-generation Na–S batteries.",rsc_html,0
A system capable of verifiably and privately screening global DNA synthesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag103/8487636?rss=1,National Science Review Advance Access,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,10.1093/nsr/nwag103/8487636,"Printing custom DNA sequences is essential to scientific and biomedical research, but the technology can be used to manufacture plagues as well as cures. Just as ink printers recognize and reject attempts to counterfeit money, DNA synthesizers and assemblers should deny unauthorized requests to make viral DNA that could be misused. There are three complications. First, we don’t need to quickly update printers to deal with newly discovered currencies, whereas we regularly learn of new potential pandemic viruses and other biological threats. Second, convincing counterfeit bills can’t be printed in small pieces and taped together, while preventing the distributed synthesis and subsequent re-assembly of controlled sequences will require tracking which DNA fragments have been ordered across all providers and benchtop devices while protecting legitimate customer privacy. Finally, counterfeiting can at worst undermine faith in currency, whereas unauthorized DNA synthesis could be used to deliberately cause pandemics. Here we describe SecureDNA, a free, privacy-preserving, and fully automated system capable of verifiably screening all DNA synthesis orders of 30 + nucleotides against an up-to-date database of controlled sequences, and its operational performance and specificity when applied to 67 million nucleotides of DNA synthesized by providers in the United States, Europe, and China.",rss_oup,0
Chemoproteomics identifies STAT3 as a key target of baicalin in ameliorating liver fibrosis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag093/8487640?rss=1,National Science Review Advance Access,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,10.1093/nsr/nwag093/8487640,"Liver fibrosis results from an imbalance between the deposition and degradation of the extracellular matrix in the liver, where there are currently no effective therapeutic drugs available. In this study, we demonstrated that baicalin, a major active component of the traditional Chinese medicine Scutellaria baicalensis",rss_oup,0
Asymmetry of safeguarding regional air and water nitrogen boundaries in China,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag113/8487642?rss=1,National Science Review Advance Access,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,10.1093/nsr/nwag113/8487642,"Human activities have significantly disrupted the global nitrogen cycle, positioning it as one of the most severely surpassed planetary boundaries. As the country with the largest nitrogen flux, China faces numerous environmental challenges due to excessive losses of reactive nitrogen (Nr) to both air and water from various sources. By quantifying regional nitrogen boundaries for air and water at the county level, we found that the aggregated regional safe boundaries in China for atmospheric release of Nr, nitrogen runoff to surface water, and leaching to groundwater are 14.6, 5.2, and 4.8 million tonnes per year, respectively. In 2020, cumulative Nr losses exceeded these boundaries by 54%, 262%, and 258%, respectively. Implementing cross-system technical mitigation measures could potentially halve the total Nr losses to both air and water, yielding benefits approximately 2.5 times greater than the net implementation costs. Despite most counties being capable of meeting the emission boundary for atmospheric release of Nr after abatement, boundaries for surface water and groundwater remain exceeded in over half of the counties. This highlights a significant asymmetry in nitrogen pollution control between air and water, further necessitating socioeconomic transformations to effectively address the persistent issue of water pollution in China.",rss_oup,0
Daily briefing: New platform lets AI agents hire human helpers,https://www.nature.com/articles/d41586-026-00522-y,Nature,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,,,0
De novo design of GPCR exoframe modulators,https://www.nature.com/articles/s41586-025-09957-1,Nature,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"G-protein-coupled receptors (GPCRs) are important therapeutic targets and have been targeted mainly through their orthosteric site, where the endogenous agonist binds1. However, allosteric modulation has emerged as a promising and innovative strategy in the realm of GPCR drug discovery1. Here, drawing inspiration from the natural regulation of GPCRs by transmembrane proteins, we have developed GPCR exoframe modulators (GEMs), de novo designed proteins that specifically target the transmembrane domain of GPCRs. Utilizing a hallucination-like design approach, we crafted GEMs with three strategic structural prompts to achieve the desired binding modes. We selected the dopamine D1 receptor as a prototypical model and systematically investigated four GEMs. Structural studies and functional assays revealed that these GEMs bind to the transmembrane domains and function as diverse allosteric modulators, including agonist-positive allosteric modulator, negative allosteric modulator and biased allosteric modulator. The ago-PAM GEM restores the activity of various D1 receptor loss-of-function mutants, suggesting a promising therapeutic target for GPCR-related disorders. Our work introduces GEMs that target the transmembrane domain as potent agents for allosteric GPCR modulation and highlights the potential of deep learning-based approaches in the design of function-oriented membrane proteins.",nature_html,0
Nucleophilic regioselective meta-halogenation and -sulfuration of pyridine N-oxides,https://www.cell.com/chem/fulltext/S2451-9294(25)00478-4?rss=yes,Chem,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Song and co-workers report a nucleophilic, C-5-regioselective halogenation of pyridines via an in situ dearomatization-rearomatization strategy. The commercial availability of halogenating reagents—imidoyl halides—and operational simplicity endow this method with practical value. This nucleophilic halogenation strategy can serve as a beneficial complement to existing electrophilic or radical meta-halogenation methods for pyridines.",rss_cell,0
TriCAN: A phase-transition molecular robot realizing closed-loop sense-compute-actuate control for inflammation-triggered bone regeneration,https://www.cell.com/chem/fulltext/S2451-9294(25)00497-8?rss=yes,Chem,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Most drug carriers fire as soon as they see one signal, even if the tissue is not truly diseased. This work builds a peptide “nanorobot,” TriCAN (tri-phasic cell-adaptive nanorobot), that waits for three conditions: contact with a bone-forming stem cell, acidic pH, and excess oxidants. Only then does a gel-to-droplet-to-solution phase transition uncage a bone-regenerating peptide, repairing inflamed periodontal bone while sparing healthy sites.",rss_cell,0
Radical enzymatic peptide cyclization in natural product biosynthesis,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00585J,RSC - Chem. Soc. Rev. latest articles,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Cyclic peptides are privileged scaffolds in natural product biosynthesis and drug discovery, valued for their structural diversity, metabolic stability, and potent biological activities. Radical-mediated enzymatic cyclization has emerged as a powerful biosynthetic strategy for constructing structurally complex and bioactive peptide natural products. This review surveys the growing repertoire of radical enzymes, including radical S-adenosylmethionine (rSAM) enzymes, cytochrome P450s, BURP-domain oxidases, and additional enzyme families that catalyze site-selective C–C, C–S, C–N, and C–O bond formation during peptide macrocyclization. Emphasis is placed on radical-driven cyclization reactions involved in natural product biosynthesis, covering both RiPPs and NRPS pathways. Examples of cyclic peptide natural products include vancomycin, arylomicin, telocidin, streptide, and nosiheptide illustrate the mechanistic and structural diversity of radical peptide cyclases. Key emerging themes include a diverse array of side-chain crosslinking, 3–4 residue macrocycles, and unique forms of chirality. This review also discusses advances in genome mining and mechanistic enzymology that continue to reveal new radical transformations and unusual enzyme mechanisms. Collectively, these insights highlight the role of radical enzymology in expanding the structural space of peptide-based natural products and its potential for applications in synthetic biology, drug discovery, and peptide engineering.",rsc_html,0
Crosslinking of lipid nanoparticles enhances the delivery efficiency and efficacy of mRNA vaccines,https://www.nature.com/articles/s44286-026-00356-5,Nature Chemical Engineering,2026-02-16 00:00:00 UTC,2026-02-16 00:00:00+00:00,,"Lipid nanoparticles (LNPs) have enabled the effective delivery of RNA therapeutics and mRNA vaccines. However, their broader applications are limited by suboptimal stability and endosomal escape efficiency. Here we present a readily adoptable post-assembly crosslinking approach that enhances the structural and functional stability of mRNA LNPs. By leveraging a series of cholesterol derivatives and crosslinking methods, we induce crosslinks between the lipid components following mRNA LNP assembly, forming crosslinked LNPs (cLNPs). We systematically evaluated crosslinking parameters and identified the optimal conditions that enhance both the physical stability and transfection efficiency of cLNPs. Our findings demonstrate that cLNPs exhibit improved structural integrity under storage and lyophilization conditions, and increased extracellular stability and endosomal escape efficiency, resulting in improved performance of mRNA LNPs both in vitro and in vivo. This crosslinking strategy enables more resilient formulations and expands the applicability of LNP-based therapies for gene therapy and vaccine delivery. Our work lays the foundation for next-generation LNPs with enhanced stability and delivery efficiency, amplifying the impact of RNA therapeutics and vaccines.",nature_html,0
