title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Radical footprinting in mammalian whole blood,https://www.nature.com/articles/s41467-026-68982-4,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"Hydroxyl Radical Protein Footprinting is a powerful tool to probe protein higher-order structure, protein-protein and protein-ligand interactions. It is mostly performed in vitro, but recent advances have extended its use to live cells, nematodes, and 3D cultures. However, to the best of our knowledge, application in living mammalian tissues has not been accomplished. Here, we present the successful use of radical protein footprinting (RPF) in mammalian whole blood from wild-type and type 2 diabetes mellitus (T2DM) mice. Using persulfate photoactivated with the FOX Photolysis System, we achieve effective protein labeling without significant disruption to blood cell morphology. An optimized quenching protocol eliminates background labeling. We report oxidative modifications for the eleven most abundant proteins detected, revealing disease-associated conformational changes in multiple proteins. We validate that in-blood RPF identifies changes in protein structure resulting from complement activation and increased transferrin iron saturation in T2DM mice. These findings demonstrate the feasibility of RPF in mammalian blood and create opportunities for structural proteomics in preclinical models and clinical samples.",nature_html,0
In-memory multilevel control of generic SO(m) holonomy in photonics,https://www.nature.com/articles/s41467-026-69287-2,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"Non-Abelian geometric phases offer fault-tolerant unitary operations that are essential for holonomic quantum computation. While the “all-geometric” approach has successfully enabled robust control of atoms, ions, and electrons in various quantum systems, its photonic implementations have remained limited by a lack of tunability—an essential feature for modern classical or quantum optical information processing. Here, we demonstrate nonvolatile multilevel tunable generic special-orthogonal (SO) geometric phases on a multilayer silicon photonic platform incorporating the phase-change material (PCM) of Sb₂Se₃. By toggling Sb₂Se₃ between crystalline and amorphous states, we dynamically control the number of degenerate states involved in the holonomy, enabling switching between different holonomic paths and SO(m) geometric transformations. Our results bridge the key gap between robust geometric-phase control and in-memory reconfigurable photonics, establishing a paradigm for fault-tolerant, high-dimensional operations in integrated optical systems.",nature_html,0
Myoferlin is a component of late-stage vRNP trafficking vesicles for enveloped RNA viruses,https://www.nature.com/articles/s41467-026-69386-0,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"The Rab11 endosomal recycling pathway is exploited by important respiratory RNA viruses such as IAV and RSV, aiding viral egress from the apical surface of polarized epithelial cells. Late in infection, Rab11-containing vesicles specifically transport viral ribonucleoprotein (vRNP) complexes towards the cell surface before packaging and budding. Rather than employing traditional Rab11-positive recycling endosomes, virus-infected cells generate remodelled Rab11-containing vesicles, as observed during IAV infection. Besides Rab11, no other conserved host co-factors have been identified among these various vRNP trafficking vesicles. Here we discover and confirm myoferlin’s association with IAV vRNPs in the cytoplasm and colocalisation with Rab11 during late stages of infection. We also find that this role is conserved in late-stage vRNP trafficking of other viruses, including RSV and SeV. Myoferlin likely recruits the EHD family of proteins, which are involved in endosomal biogenesis, to these unique vRNP trafficking endosomes, highlighting myoferlin’s pivotal role in viral replication.",nature_html,0
A combinatorial synthetic strategy for developing genome-editing protein-delivery agents targeting mouse retina,https://www.nature.com/articles/s41467-026-69077-w,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"CRISPR/Cas9-based gene-editing technologies offer promise for treating inherited retinal diseases (IRDs), however safe and efficient ocular delivery of precision editors remains challenging. To address this challenge, we report a class of Coomassie brilliant blue (CBB)-derived lipidoids that bind and deliver proteins. Subretinal injection of Cre complexed with these lipidoids into mT/mG mice leads to robust recombination in the retinal pigment epithelium and photoreceptors. We employ the CBB-lipidoid platform to deliver adenine base editor (ABE) ribonucleoproteins (RNP). Incorporating CBB lipidoids into liposomes improves delivery efficiency. CBB11 stands out for facilitating precise in vivo ABE-mediated gene editing. Delivery of liposome-CBB11-RNP complexes results in a 120-fold increase in base editing compared to RNP alone and restores the scotopic ERG b-wave response in the rd12 mouse model. These results demonstrate the potential of CBB-augmented, liposome-RNP systems for therapeutic gene editing in the eye, paving the way for single-dose precision medicines to treat IRDs.",nature_html,0
Interleukin-10 expressing B lineage cells in visceral adipose tissue protect against aging-related insulin resistance and extend lifespan,https://www.nature.com/articles/s41467-026-69371-7,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"Visceral adipose tissue (VAT) inflammation is considered as an important contributor of aging, however, whether there is endogenous factor(s) in VAT that counteract this process remains obscure. Here we reported that interleukin (IL)−10 expressing B lineage (B-10) cells are greatly expanded in aged VAT in human and mouse. In aged VAT, B-10 cells are the primary source of IL-10. B cell-specific knockout of IL-10 exaggerated aging-related inflammation and insulin resistance (IR) and reduced lifespan, which could be partially recovered via adoptive transfer of B-10 cells from wild-type mice. Aged VAT microenvironment enhanced IL-10 secretion and proliferation of B-10 cells. The proliferation of B-10 cells was mediated by increases in BAFF in aged VAT. Knock-down of BAFF in VAT compromised aging-related expansion of B-10 cells. On the contrary, VAT-specific overexpression of BAFF promoted B-10 cells expansion, improved aging-related inflammation and IR, and prolonged lifespan.",nature_html,0
Assessing conformation validity and rationality of deep learning-generated 3D molecules,https://www.nature.com/articles/s41467-026-69303-5,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"Recent advancements in artificial intelligence (AI) have revolutionized the field of 3D molecule generation. However, the lack of effective evaluation methods for 3D conformations limits further improvements. Current techniques, in order to achieve the necessary speed for evaluating large number of AI-generated molecules, often rely on empirical geometric metrics that do not adequately capture various conformational anomalies, or on molecular mechanics energy metrics that exhibit low accuracy and lack atomic or torsional details. To address this gap, we propose a two-stage approach that achieves both high speed and quantum mechanical level accuracy. The first stage, termed the validity test, employs an AI-derived force field to identify atoms with elevated energy resulting from implausible neighboring environments. The second stage, known as the rationality test, utilizes a deep learning network trained on data with density functional theory accuracy to detect rotatable bonds with high torsional energies. To demonstrate the functionality of our evaluation system, we applied our approach to five recently reported 3D molecule generation AI models across 102 targets in Directory of Useful Decoys-Enhanced dataset. To facilitate accessibility for the academic community, our method is available as an open-source package.",nature_html,0
Molecular Engineering of an Ether-Nitrile Constructs Robust Dual-interphases for Ultra-Stable 4.5 V Lithium Metal Batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE07479G,RSC - Energy Environ. Sci. latest articles,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"High-voltage lithium metal batteries (LMBs) face a critical barrier to practical deployment: conventional electrolytes fail to stabilize both the cathode and anode interfaces, triggering rapid degradation and safety risks. To overcome this limitation, we designed 3-methoxypropanenitrile (MPN), a molecularly tailored ether-nitrile additive, and integrated it into a diluted high-concentration electrolyte (DHCE). Computational studies reveal that the ether-oxygen heteroatom in MPN redistributes electron density and fine-tunes Li+ solvation, effectively circumventing the notorious reactivity of nitrile groups with lithium metal. This molecular intervention enables dual-interphase stabilization—on the lithium anode, MPN promotes anion-derived decomposition through weak yet selective Li+ coordination, forming an inorganic-rich SEI (LiF/Li3N) that ensures 99.5% Coulombic efficiency and uniform lithium deposition. At the LiMnxFe1-xPO4 cathode operating above 4.5 V, MPN adsorbs preferentially via Mn/Fe coordination, shields the surface from oxidative attack, and participates in hydrogen-transfer reactions with FSI- anions to construct a robust inorganic CEI, substantially suppressing transition metal dissolution. As a result, the MPN-enhanced electrolyte enables Li||LMFP full cells to achieve breakthrough cycling stability, maintaining 86.4% capacity after 1,400 cycles at 0.5C while sustaining 300 cycles under lean-lithium conditions (N/P=2). This work establishes a heteroatom-functionalization strategy that transforms conventionally incompatible nitriles into bifunctional interphase regulators, thereby providing a universal platform for constructing durable high-voltage lithium metal batteries.",rsc_html,0
Neuromorphic photonic computing with an electro-optic analog memory,https://www.nature.com/articles/s41467-026-69084-x,Nature Communications,2026-02-07 00:00:00 UTC,2026-02-07 00:00:00+00:00,,"In neuromorphic photonic systems, device operations are typically governed by analog signals, necessitating digital-to-analog converters (DAC) and analog-to-digital converters (ADC). However, data movement between memory and these converters in conventional von Neumann architectures incur significant energy costs. We propose an analog electronic memory co-located with photonic computing units to eliminate repeated long-distance data movement. Here, we demonstrate a monolithically integrated neuromorphic photonic circuit with on-chip capacitive analog memory and evaluate its performance in machine learning for in situ training and inference using the MNIST dataset. Our analysis shows that integrating analog memory into a neuromorphic photonic architecture can achieve over 26 × power savings compared to conventional SRAM-DAC architectures. Furthermore, maintaining a minimum analog memory retention-to-network-latency ratio of 100 maintains >90% inference accuracy, enabling leaky analog memories without substantial performance degradation. This approach reduces reliance on DACs, minimizes data movement, and offers a scalable pathway toward energy-efficient, high-speed neuromorphic photonic computing.",nature_html,0
Pressure‐Independent Acoustic‐Vortex Communication With Enhanced‐Capacity and Cryptographic Information by Free‐Flooded Metasurfaces,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202521718?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:39:35 UTC,2026-02-07 08:39:35+00:00,10.1002/adma.202521718,"ABSTRACT
                  Structured vortex beams have driven significant advances in multiplexing communication technologies and have been demonstrated experimentally in optics, electromagnetics, and airborne acoustics. However, the strong vibroacoustic coupling and high hydrostatic pressure hamper the experimental enhancement of acoustic information capacity in underwater communication via passively modulating coaxial beams. Here, we report the experimental realization of simultaneous information capacity enhancement and hybrid physical‐computational camouflage in underwater free‐space pressure‐independent acoustic‐vortex communication. Two inverse‐designed free‐flooded metasurfaces, with hydrostatically resilient stability and customized wave scattering characteristics, synthesize and demodulate experimentally coaxial vortex beams of different topological charges, enabling physically encrypted, port‐to‐port information transfer. A computational‐mask encryption scheme further digitally conceals a plaintext image within two ciphertext bitstreams. Transmission of these ciphertexts through the synthesized hetero‐order vortex beams experimentally confirms physical‐computational anti‐eavesdropping capabilities of the system. Our research charts an unprecedented path toward high‐capacity, highly secure underwater acoustic communication technologies in the deep ocean.",crossref,0
"Recent Progress in BiFeO3‐Based Sensor Technologies: Fundamentals, Performance Metrics, and Diverse Applications",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520682?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-07 08:41:28 UTC,2026-02-07 08:41:28+00:00,10.1002/adma.202520682,"ABSTRACT
                  
                    Bismuth ferrite (BiFeO
                    3
                    , BFO) is a prototypical multiferroic perovskite that simultaneously exhibits ferroelectricity, antiferromagnetism, piezoelectricity, and strong visible‐light absorption due to its relatively narrow band gap. The interplay among lattice distortions, defect chemistry, and orbital hybridization not only underpins these multifunctional responses but also renders them highly tunable through defect‐dipole modulation, band‐gap engineering, and interface or surface control. Owing to the unique coupling between ferroic and electronic functionalities, BFO has emerged as a versatile platform for next‐generation sensing technologies, including optoelectronic, pressure, gas, humidity, and biosensors. This review systematically examines the structure–property relationships in BFO, recent advances in synthesis and modification strategies, and their implications for sensor performance across diverse domains. Special emphasis is placed on the microscopic mechanisms governing its sensing behavior, including band‐structure modulation, defect‐mediated charge transport, and surface adsorption‐driven chemistry, as well as on strategies to leverage these mechanisms for sensing performance optimization. Finally, we outline the opportunities and challenges in harnessing BFO's multifunctionality for practical sensing applications in environmental, healthcare, industrial, and energy‐related fields.",crossref,0
