title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Quantized radio-frequency rectification in a kagome superconductor Josephson diode,https://www.nature.com/articles/s41565-025-02120-x,Nature Nanotechnology,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"Superconducting diodes promise low-dissipation rectification for superconducting electronics and low-temperature applications. Generating a quantized d.c. voltage from radio-frequency (rf) irradiation without external bias could enable self-powered cryogenic devices but are challenging to realize. Here we use the kagome superconductor CsV3Sb5 to demonstrate quantized rf rectification at zero magnetic field. We fabricate transport devices from mechanically exfoliated single-crystal nanobeams with a thickness of 100–200 nm and a width of 1 μm contacted by gold electrodes. These devices exhibit Josephson effects, probably originating from intrinsic weak links within the material, and show Josephson diode effects even at zero external magnetic field. Under rf irradiation without a current bias, a d.c. voltage emerges and scales linearly with the microwave frequency f as {V}_{{\rm{d.c.}}}={hf}/2e, where h is Planck’s constant and e is the electron charge. At constant frequency, the voltage increases in quantized steps with increasing rf power, consistent with the emergence of Shapiro steps. Our work establishes CsV3Sb5 as a potential platform for cryogenic-temperature wireless power sources and self-powered voltage standards.",nature_html,0
Supercharging-enhanced nDIA-MS enables global profiling of drug-induced proteome solubility shifts,https://www.nature.com/articles/s41467-026-69025-8,Nature Communications,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"Mass spectrometry (MS) is indispensable for high-throughput quantitation of protein expression. But protein function is regulated by factors beyond abundance alone. Here, we evaluate two supercharging reagents, dimethyl sulfoxide (DMSO) and m-nitrobenzyl alcohol (mNBA), in narrow-window data-independent acquisition (nDIA)-MS. DMSO markedly enhances MS signal and protein identification, whereas mNBA primarily increases peptide identifications. Optimizating nDIA-MS with 3% DMSO boosts signal intensity by up to 56%, enabling identification of ~9,600 proteins from 1 µg HeLa digest in 15 min. Using this methodology, we quantify solubility and abundance changes in 8,694 proteins across three cell lines following short-term treatment with the proteasome inhibitor MG132 and the SUMO-activating enzyme inhibitor ML-792. MG132 affects the solubility of 1,723 proteins and the abundance of 374, and ML-792 affects 1,294 and 288, respectively. The drugs elicit distinct and sometimes opposing solubility shifts; for instance, MG132 insolubilizes HSF1, ML-792 solubilizes SP100 and insolubilizes PLOR3G, and SMAD2 shows opposite responses to those two treatments. These results reveal widespread, drug-induced remodeling of the protein solubility landscape and establish solubility profiling by nDIA-MS as a broadly applicable platform for uncovering protein state transitions and cellular responses to perturbation.",nature_html,0
Ectopic cambia in wisteria vines are associated with the expression of conserved KNOX genes,https://www.nature.com/articles/s41467-026-68669-w,Nature Communications,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"Secondary vascular growth is a conserved mechanism that gives rise to vascular tissues produced via a single vascular cambium. Molecular mechanisms underlying this process are characterized mainly in model species with typical vascular architectures, while the genetics underlying ecologically-important atypical vascular architectures remain unexplored. We use developmental anatomy, comparative transcriptomics, molecular evolutionary analyses, and heterologous gene expression to address this knowledge gap, investigating how multiple ectopic cambia (EC) form in the woody vine Japanese wisteria. Anatomical studies show EC in Japanese wisteria arise from cortical parenchyma, and cambium-specific transcriptome comparisons reveal that genes acting as regulators of typical cambium development in model species are likewise associated with EC development. Gene trees of KNOX genes suggest that duplication events may contribute to EC formation, including a Fabaceae-specific duplication of KNAT2/6, which is detected as being under positive selection. We also demonstrate that KNOX genes from Japanese wisteria show canonical KNOX-like activity in heterologous functional assays, although no vascular aberrations were observed. Overall, these findings provide the first insights into the genetics of EC formation in “natural variants”, advancing our understanding of the molecular mechanisms regulating vascular variants in seed plants.",nature_html,0
Dual-atom catalysts for oxygen reduction reaction,https://www.cell.com/matter/fulltext/S2590-2385(25)00575-2?rss=yes,Matter,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"This review highlights dual-atom catalysts (DACs) as advanced alternatives to single-atom catalysts for oxygen reduction reactions (ORRs). It categorizes DACs according to their functions, discusses standardized characterization methods, and emphasizes tailoring their electronic and geometric structures to enhance performance. Future directions focus on precise site synthesis and understanding atomic synergy for industrial applications.",rss_cell,0
Ultra-strong reversible adhesion for climbing robots on rough surfaces by molecular-hair polymer,https://www.cell.com/matter/fulltext/S2590-2385(25)00614-9?rss=yes,Matter,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"A gecko-inspired molecular-hair polymer is developed, enabling conformal contact with rough surfaces at both macro- and micro-scales. This polymer, embedded into footpads of the robot, allows it to vertically climb on smooth and rough surfaces. These molecular hairs contribute to achieving the highest stiffness tunability (76,000) and adhesion coefficient (1,020) on rough surfaces.",rss_cell,0
Growth of rhombohedral-stacked single-crystal WS2/MoS2 vertical heterostructures,https://www.nature.com/articles/s41467-026-68935-x,Nature Communications,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"Vertical van der Waals heterostructures (vdWHs), formed through layer-by-layer stacking of two-dimensional materials, offer appealing opportunities for exploring novel physics and potential applications. However, the conventional approach of mechanical exfoliation followed by manual stacking faces significant challenges in achieving atomically clean interfaces and large size, severely limiting practical applications. Here, we proposed a comprehensive mechanism governing nucleation, orientation and stack control of vertical vdWHs during chemical vapour deposition (CVD) and demonstrated the layer-by-layer epitaxial growth of 1 cm × 1 cm sized single-crystal, rhombohedral-stacked WS2/MoS2 films. First-principles calculations reveal that sulphur (S) vacancies in the underlying MoS2 layer preferentially form at step edges. These S vacancies serve as nucleation sites for the upper WS2 layer and enhance symmetry breaking between rhombohedral- and hexagonal-stacked WS2/MoS2. Leveraging this mechanism, we achieved unidirectionally aligned WS2 islands on MoS2 substrate that seamlessly coalesce into continuous single-crystal WS2/MoS2 films. Systematic characterizations confirmed the single-crystal nature and rhombohedral-stacked configuration, while revealing the ferroelectric properties and self-driven photoelectric response in the resulting heterostructures. Our work establishes a fundamental mechanism for controlled growth of single-crystal vertical heterostructures, providing a robust foundation for scalable manufacturing and future industrial applications.",nature_html,0
Self-adaptive Interfacial Glue for Low-pressure Sulfide-Based All-Solid-State Lithium Metal Batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06207A,RSC - Energy Environ. Sci. latest articles,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"All-solid-state lithium batteries (ASSLBs) face critical challenges in practical implementation due to excessive stack pressure requirements and interfacial degradation. To solve the solid-solid interfacial contact problem, we propose a dual interfacial engineering strategy combining nano-engineered Li6-xPS5-xCl1+x (LPSCl) electrolytes (D₅₀=0.36 μm) with a self-adaptive polyethylene-vinyl acetate/lithium difluoro(oxalato)borate (PEVA-LiDFOB) composite glue. This design establishes robust ionic networks while dynamically maintains interfacial integrity through viscoelastic stress accommodation. The interfacial electrochemical stability on the cathode side is significantly enhanced, and the interfacial side reactions are effectively suppressed. The optimized ASSLBs with Li metal anode achieve outstanding cyclability with 90.6% capacity retention over 1000 cycles at 1C and 61.4% after 9000 cycles at 2C under 10 MPa and RT. Practical pouch cells demonstrate 90.6% capacity retention after 100 cycles under 2 MPa pressure and RT. This work provides universal interfacial design principles for developing pressure-resilient ASSLB system.",rsc_html,0
A free energy landscape analysis of resistance fluctuations in a memristive device,https://www.nature.com/articles/s41563-026-02487-9,Nature Materials,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"Resistance noise in memristive devices is often attributed to simple thermally activated processes, such as fluctuations across single energy barriers. However, this picture may underestimate the complexity of the underlying atomic dynamics, which can be described as transitions between many local minima in a high-dimensional free energy landscape shaped by energetic and entropic contributions, yet such landscapes are difficult to access experimentally. Using a hidden Markov model, we analyse resistance fluctuations in a nanoscopic volume of the phase-change material germanium telluride. We quantify the transition rates between discrete resistance states over a wide temperature range. The rates follow an Arrhenius-like behaviour, but the extracted attempt frequencies span several orders of magnitude and include values far below typical phonon frequencies. This spread reflects substantial entropic contributions to the free energy barriers, which we quantify by tracking individual transitions across temperatures. This approach should be broadly applicable to memristive materials, where significant resistance changes are linked to atomic-scale transitions.",nature_html,0
A 3-GPa ductile martensitic alloy enabled by interface complexes and dislocations,https://www.nature.com/articles/s41563-026-02479-9,Nature Materials,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"Ultrahigh-strength bulk alloys with martensitic structures are essential for heavy-duty applications and infrastructure. However, they often contain small-angle grain boundaries (SAGBs), which enhance ductility but weaken resistance to dislocation motion. This limitation restricts tensile strength to below 2.5 GPa, even when nanoprecipitates or hierarchical architectures are introduced. Here we overcome this limitation by developing a near-single-phase martensitic alloy with a tensile strength exceeding 3 GPa. In the model (Fe49Co40Mo11)99.6B0.3C0.1 (at.%) alloy, cold rolling followed by low-temperature annealing introduces a high density of dislocations and drives Mo, C and B atoms to cosegregate at the SAGBs, forming interface complexes. These complexes stabilize the SAGBs, reinforce barriers to dislocation motion and still permit dislocation transmission across boundaries. As a result, the alloy achieves a tensile yield strength of 3.05 GPa and a fracture elongation of 5.13%, setting a benchmark for ultrahigh-strength, ductile alloys. This simple, scalable process integrates seamlessly with existing manufacturing methods and opens a path to next-generation structural materials.",nature_html,0
TMEM63 proteins act as mechanically activated cholesterol modulated lipid scramblases contributing to membrane mechano-resilience,https://www.nature.com/articles/s41467-026-68919-x,Nature Communications,2026-01-30 00:00:00 UTC,2026-01-30 00:00:00+00:00,,"OSCA/TMEM63 mechanosensitive ion channels play critical physiological roles in plants and animals. These channels bear structural homology to the dual functional TMEM16 family, and OSCA1.2 was recently shown to form a lipid-lined ion conduction pathway in the open state. This raised the question of whether members of the OSCA/TMEM63 family may also function as mechanically activated lipid scramblases. Using a combination of in vitro and cellular assays with computational techniques, we show that phospholipids can be translocated through the open pores of OSCA1.1/1.2/2.2 and TMEM63A/B proteins, suggesting a dual ion channel and lipid scramblase function for members of this protein family. We characterize the effects of mutating key groove lining residues demonstrating that different residues form bottlenecks for lipids and ions respectively and show that cholesterol inhibits lipid scrambling by stabilizing the closed state and slowing translocation through the open pore. We show that lipid scrambling in TMEM63 proteins can be activated by mechanical forces in the membrane, making these mechanically activated lipid scramblases. Finally, we demonstrate that this activity is important for the mechanically induced morphological remodeling of biological membranes and the resilience of cells to high mechanical forces.",nature_html,0
