title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
New horizons of bionic intelligence: synaptic devices facilitating the exploration and breakthroughs in smart robot technology,https://www.sciencedirect.com/science/article/pii/S1369702126000295?dgcid=rss_sd_all,ScienceDirect Publication: Materials Today,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,,,0
Interaction and functional specialization across a distributed neural circuit for flexible task control in macaques,https://www.nature.com/articles/s41467-025-65766-0,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Reversal tasks have been regarded as probes of behavioural inhibition and linked to prefrontal and specifically orbitofrontal cortex. The centrality of behavioural inhibition to reversal task performance and the task’s dependence on particular prefrontal sub-regions have, however, been questioned in primates. Using a combination of whole brain recording, transient ultrasonic disruption, two types of reversal task, and a task model emphasizing identification of transitions between latent states, we show that male macaques track latent state transitions in addition to choice values in reversal tasks. Activity reflecting both these features is prominent in dorsomedial frontal cortex, and anterior and dorsomedial thalamus when, and just before, animals select choices. By contrast, hippocampal activity continually tracks the probability of a reversal between latent states. We identify patterns of activity interaction spanning the three nodes of this circuit and demonstrate that disruption of each leads to reversal task impairment albeit in different ways.",nature_html,0
Bernoulli’s principle-mediated Cl2 electrosynthesis,https://www.nature.com/articles/s41467-025-66643-6,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Existing technologies for chlorine (Cl2) synthesis are generally suffered from low productivity or high production cost. Guided by Bernoulli’s principle, here we report an efficient yet cost-effective electrochemical system for Cl2 electrosynthesis, which is composed of anodic chlorine evolution reaction (CER) connected to gas chamber by triple-phase gas diffusion layer. The key is to modulate gas diffusion layer by Bernoulli’s principle, wherein the pressure difference at triple-phase boundary drives oriented Cl2 migration directly into gas chamber, thus preventing the crossover of anodic/cathodic products. By further joining with a pH-tolerant catalyst, a standalone prototype device is built for high-rate Cl2 production, operating at the Faradaic efficiencies of 96.3% ~ 87.6% in the current density range of 0.1 ~ 1.14 A cm−2, having superior Cl2 synthesis performance. Further technical-economic evaluations of our synthetic scheme demonstrate reduced Cl2 production cost, saving 6.75% (1.17 million dollar per year) as comparison to conventional chlor-alkali design. We expect these findings offer broader opportunities to develop industrially production processes for other chemical commodities.",nature_html,0
Entanglement-inspired frequency-agile rangefinding,https://www.nature.com/articles/s41467-026-68589-9,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Entanglement, a key feature of quantum mechanics, is recognized for its non-classical correlations which have been shown to provide significant noise resistance in single-photon rangefinding and communications. Drawing inspiration from the advantage given by energy-time entanglement, we developed an energy-time correlated source based on a classical laser that preserves the substantial noise reduction typical of quantum illumination while surpassing the quantum brightness limitation by over six orders of magnitude, making it highly suitable for practical remote sensing applications. A frequency-agile pseudo-random source is realized through fiber chromatic dispersion and pulse carving using an electro-optic intensity modulator. Operating at a faint transmission power of 48 μW, the distance between two buildings 154.8182 m apart can be measured with a precision better than 0.1 mm, under varying solar background levels and weather conditions with an integration time of only 100 ms. These trials verified the predicted noise reduction of this system, demonstrating advantages over quantum illumination-based rangefinding and highlighting its potential for practical remote sensing applications.",nature_html,0
"BiG-SCAPE 2.0 and BiG-SLiCE 2.0: scalable, accurate and interactive sequence clustering of metabolic gene clusters",https://www.nature.com/articles/s41467-026-68733-5,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Microbial metabolic gene clusters encode the biosynthesis or catabolism of metabolites that facilitate ecological specialization, mediate microbiome interactions and constitute a major source of medicines and crop protection agents. Here, we present BiG-SCAPE and BiG-SLiCE 2.0, next-generation methods that facilitate scalable, accurate and interactive gene cluster analyses. BiG-SCAPE 2.0 updates its classification, alignment methods, and visualizations, enabling more accurate analysis, up to 8x faster runtimes and halved memory requirements. BiG-SLiCE 2.0 updates its distance metric, pHMM database, and classification logic, resulting in increased sensitivity nearing that of BiG-SCAPE. Analysis of 260,630 biosynthetic gene clusters from publicly available genomes reveals that both tools generate concurring estimates of gene cluster diversity, thus providing significantly extended methodological support for recent evidence indicating that the vast majority of natural product diversity remains unexplored. Together, these updates will facilitate global genome mining efforts for natural product discovery and microbiome analyses scalable with current data sizes.",nature_html,0
iDesignGPT enhances conceptual design via large language model agentic workflows,https://www.nature.com/articles/s41467-026-68672-1,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Conceptual engineering system design faces challenges from traditional methods and emerging AI tools to fully address its inherently complex, dynamic, and creativity-driven demands. iDesignGPT is a framework that integrates large language models with established design methodologies to enable dynamic multi-agent collaboration for problem refinement, information gathering, design space exploration, and evaluation. By incorporating design metrics such as coverage, diversity, and novelty, iDesignGPT provides quantitative insights for early-stage conceptual design. Performance evaluations across six public design challenges show that iDesignGPT achieves competitive novelty and consistently higher originality and modularity than GPT-4o zero-shot, GPT-4o chain-of-thought and Deepseek-r1, based on metrics and expert assessments. Two controlled user studies show positive reception across profiles and, for novice designers, lower mental demand than human-only design and clearer design flow with iDesignGPT. These results establish iDesignGPT as a practical framework for integrating language-model agents with established engineering design methods, enabling metrics-driven support for conceptual design by both expert and novice designers.",nature_html,0
Molecular recognition of thyroglobulin by sortilin,https://www.nature.com/articles/s41467-026-68658-z,Nature Communications,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Sortilin is a ubiquitous membrane receptor mediating trafficking of protein cargoes. In the thyroid, sortilin binds thyroglobulin (TG) during its endocytosis, a key process in thyroid homeostasis. Although sortilin has been proposed to recognise highly iodinated TG, the molecular details of this interaction remain unknown. In this work, using an integrative structural biology approach, we reveal that sortilin binds an unstructured TG C-terminal peptide and exhibits a strong preference for the monomeric TG over the commonly known dimeric form. We find that sortilin-TG interaction is independent of the iodination state of TG and instead relies on the conversion to its monomeric state, presumably promoted by extracellular degradation. Furthermore, using AlphaPulldown and sequence analysis, we show that recognition of other reported ligands by sortilin likely relies on similar unstructured peptide motifs, which are not constrained to a single binding orientation within the receptor cavity. Overall, this study reveals the TG-sortilin binding interface and provides insights into the recognition mechanism of other cargoes by sortilin.",nature_html,0
Scalable deposition and drying methods toward large-area monolithic perovskite/silicon tandem solar cells,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06772C,RSC - Energy Environ. Sci. latest articles,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,,"Monolithic perovskite/silicon tandem solar cells have emerged as a compelling route, combining the certified power conversion efficiencies exceeding 34% for laboratory-scale devices with more cost-effective manufacturing compared to market-established silicon photovoltaics. Despite deployment in pilot processing lines beyond the lab stage, this technology still faces scaling challenges from perovskite sub-cells, such as the incompatibility with contemporary mass production lines and the upscaling efficiency deficit, that are expected to be resolved within a few years to achieve commercial viability. Here, we comprehensively elaborate the scalable deposition and drying methods of perovskite sub-cells on silicon substrates and review their recent advanced progress. We assess the merits and limitations of these competing methods, providing a systematic framework for achieving efficient and durable large-area perovskite/silicon tandem solar cells suitable for industrial production.",rsc_html,0
Stacked-overlapped graphdiyne nano-iontronics enabling enhanced monovalent/divalent cation selectivity for single-cell pH detection,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag050/8440139?rss=1,National Science Review Advance Access,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,10.1093/nsr/nwag050/8440139,"Developing nano-iontronic devices that minimize ionic interference is essential for precise measurements in complex physiological systems. Graphdiyne (GDY), a novel carbon allotrope featuring sub-nanometer pores, enables effective regulation of ionic transport and is therefore a promising material for high-performance iontronic applications. Here, we report a pH-responsive nano-iontronic device fabricated by stacking and overlapping graphdiyne (so-GDY) layers onto the tip of the nanopipette. This so-GDY-based pH nano-iontronic sensor exhibits a linear decrease in ionic current under negative potential as the pH decreases from 8.00 to 5.50. This response is attributed to protonation of the oxygen-containing functional groups on the so-GDY surface and edges, which diminishes the negative surface charge and thereby reduces ionic conductivity. A key advantage of this nano-iontronic device is its excellent selectivity, demonstrating robust resistance to interference from divalent cations (Mg²⁺, Ca²⁺) and small molecules within the pH range 8.00-5.50, while maintaining stable detection currents. The so-GDY-based pH nano-iontronic device achieves typical monovalent-to-divalent cation selectivity ratio (<0.4), alongside excellent repeatability, reversibility, and stability. This combination of features yields a biocompatible, high-resolution tool for minimally invasive, real-time pH measurements at the single-cell and even at a single-organelle level, opening new avenues for investigating cellular dynamics and disease pathogenesis with enhanced clarity.",rss_oup,0
Electrochemical hydroxylation of alkenes with H2O,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag047/8440146?rss=1,National Science Review Advance Access,2026-01-24 00:00:00 UTC,2026-01-24 00:00:00+00:00,10.1093/nsr/nwag047/8440146,"Alcohol is one of the most prevalent functional groups found in biologically active molecules with unparalleled abundance and structural diversity. The hydroxylation reaction of alkenes represents a convenient approach for synthesizing such molecules. However, a general and direct method featuring a broad substrate scope and good functional group tolerance remains elusive. Herein, we report our efforts in applying electrochemistry to accomplish the hydroxylation of alkenes utilizing H2O as the sole source of hydroxyl without the need for stoichiometric oxidants and strong acidic reagents. This process operates via the formation of a high-valence cobalt (IV) intermediate, which could readily be entrapped by water to deliver the desired alcohols product. Mechanistic studies, cyclic voltammetry analysis and density functional theory calculations have been conducted to verify the feasibility of cobalt valence changes, including the generation of cobalt hydride species, the formation of intermediates after hydrogen atom transfer, the reasonable oxidation potential from Co (III) to Co (IV), which substantiate the proposed reaction pathways. Furthermore, the late-stage modification of biorelevant molecules has demonstrated the promising potential applications of this approach in synthetic chemistry.",rss_oup,0
