title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
A role for condensin-mediator interaction in mitotic chromosome organization,https://www.nature.com/articles/s41467-026-69270-x,Nature Communications,2026-02-08 00:00:00 UTC,2026-02-08 00:00:00+00:00,,"Condensin organizes eukaryotic genomes into three-dimensional (3D) chromosome architectures that support accurate chromosome segregation during mitosis. However, the molecular mechanisms underlying this organization remain unclear. Here, we identify a previously unrecognized interaction between the condensin subunit Cnd1 and the mediator subunit Pmc4 in fission yeast, Schizosaccharomyces pombe. We characterize a condensin mutation, cnd1-K658E, which disrupts this interaction and observe that it impairs the formation of condensin-mediated chromatin domains during mitosis, resulting in chromosome segregation defects. This condensin-mediator interaction facilitates condensin recruitment to highly transcribed genes and mitotically activated genes, the latter of which demarcate condensin-mediated domains. Moreover, 1,6-hexanediol treatment and Pmc4 mediator depletion impair expression of mitotically activated genes, diminish condensin enrichment at those boundary genes, and disrupt domain boundaries, suggesting that mediator contributes to mitotic gene expression and chromosome architecture via phase separation. Together, these results reveal a mechanism by which mitotic gene expression patterns shape condensin-mediated chromosome architecture to ensure faithful chromosome segregation.",nature_html,0
Electrostatic properties of disordered regions control transcription factor search and pioneer activity,https://www.nature.com/articles/s41467-026-69284-5,Nature Communications,2026-02-08 00:00:00 UTC,2026-02-08 00:00:00+00:00,,"Transcription factors (TFs) search for and bind specific DNA target sites to control gene expression. However, eukaryotic TF target search within the chromatinized genome is poorly characterized. Here, we combine in vivo and in vitro single-molecule imaging to dissect the role of differentially-charged DNA-binding domain flanking regions in the target search of Sox TFs. We demonstrate that the flanking region of Sox2 markedly enhances search efficiency compared to the negatively-charged flanking region of Sox17. The involved mechanisms are distinct for naked DNA compared to chromatin. On DNA, the enhanced search of Sox2 is driven by an increased target recognition rate during 1D sliding, despite reduced sliding speed. Conversely, enhanced nonspecific interactions between the Sox2’s DNA-binding domain flanking region and nucleosomes facilitate binding to compact chromatin and reinforce pioneer activity. These findings provide critical insights into biophysical mechanisms governing TF target search within the chromatinized genome.",nature_html,0
Decoding phantom limb movements from intraneural recordings,https://www.nature.com/articles/s41467-026-69297-0,Nature Communications,2026-02-08 00:00:00 UTC,2026-02-08 00:00:00+00:00,,"Limb loss causes severe sensorimotor deficits and often necessitates prosthetic devices, particularly in lower-limb amputees. Although direct neural recording from residual nerves offers a biomimetic route for prosthetic control, low signal amplitudes and challenges in nerve interfacing have limited adoption. Intraneural multichannel electrodes provide a potential solution by enabling access to motor signals from muscles lost after amputation. Here, we report intraneural recordings from two transfemoral amputees using transversal intrafascicular multichannel electrodes implanted in distal branches of the sciatic nerve. We identified multiunit activity associated with volitional phantom movements of the knee, ankle, and toes, exhibiting joint- and direction-specific modulation distributed across electrodes. A Spiking Neural Network–based decoder outperformed conventional methods in predicting attempted movements, with further gains achieved by integrating intraneural and intermuscular signals. Motor and sensory maps showed minimal overlap, indicating early segregation within the sciatic nerve. These findings pave the way for bidirectional, neurally-controlled prosthetic systems.",nature_html,0
[ASAP] Beyond Hole Transportation: Substrate-Engineered Sb2Se3 Photocathodes,http://dx.doi.org/10.1021/acsenergylett.5c04281,ACS Energy Letters: Latest Articles (ACS Publications),2026-02-08 18:09:17 UTC,2026-02-08 18:09:17+00:00,10.1021/acsenergylett.5c04281,,,0
[ASAP] Unraveling the Mechanism of a Co(−I)–Ga Photoreductant in the Catalytic Hydrodefluorination of Electron-Rich Fluoroarenes,http://dx.doi.org/10.1021/jacs.5c16672,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-08 18:22:58 UTC,2026-02-08 18:22:58+00:00,10.1021/jacs.5c16672,"Strong photoreductants based on first-row transition metals are rare. We report an anionic heterobimetallic Co(-I)-Ga complex, [(H2)CoGa(N(o-(NCH2PiPr2)C6H4)3)]- ([2-H2]-), that catalyzes the hydrodefluorination of electron-rich fluoroarenes under violet light irradiation (390 nm), in the presence of stoichiometric alkoxide base, substoichiometric crown ether, and 1 atm H2. The photodissociation of H2 from [2-H2]- to form the 'naked' Co(-I) species [2]- was observed by ultrafast transient absorption spectroscopy. In combination with its reactivity profile, [2]- is proposed to be photoexcited to form an active photoreductant that reduces fluoroarenes via outer-sphere single-electron transfer. Detailed mechanistic studies suggest that the resultant Co(0) complex (2ox-H2), which is characterized by EPR spectroscopy, re-enters the catalytic cycle via a putative anionic Co(0) hydride intermediate [2ox-H]-. To the best of our knowledge, this is the first example of a 3d metal photoredox catalyst for C-F bond activation.",pubmed,0
[ASAP] Fused Rubrene Derivatives with Embedded Seven-Membered Rings: Curvature-Dependent Photophysical and Semiconductor Properties,http://dx.doi.org/10.1021/jacs.5c22771,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-08 18:40:53 UTC,2026-02-08 18:40:53+00:00,10.1021/jacs.5c22771,"The synthesis and characterization of a fused rubrene derivative with two embedded seven-membered rings are described. Owing to the incorporation of heptagons, fused rubrene was obtained as two isolable conformers in the C2h-symmetric saddle and D2-symmetric twisted structures. The isomers were both highly curved, as judged from the mean plane deviation of 1.10 Å (saddle) and 1.15 Å (twist). Kinetic studies using NMR spectroscopy and DFT calculations revealed that the saddle isomer was 11.0 kJ·mol-1 more stable at 25 °C than the twisted isomer. The isomers were kinetically stable under ambient conditions but interconverted at high temperatures with an isomerization barrier of 136.2 kJ·mol-1 at 25 °C from the twist to the saddle isomer. Both isomers displayed narrower optical band gaps than the nonfused rubrene. The two isomers exhibited optical properties that depended on their different molecular curvatures, which are thoroughly addressed in this work. The fused structure also enhanced the photostability compared with that of rubrene. Transient absorption studies suggested fast (τ = 7.2 ps) singlet fission of the twisted isomer in a thin film upon photoirradiation. Single-crystal OFET measurements demonstrated that the hole mobility of the crystalline saddle isomer is comparable to that of representative PAHs employed as organic semiconductors.",pubmed,0
[ASAP] High-Energy Hybridized States Enable Long-Lived Hot Electrons in Cobaloxime-Silicon Nanocrystal System,http://dx.doi.org/10.1021/jacs.5c19326,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-08 19:19:35 UTC,2026-02-08 19:19:35+00:00,10.1021/jacs.5c19326,"Strong electronic coupling is achieved between the molecular catalyst cobaloxime ([Co]) and silicon nanocrystals (Si NCs) bridged by an ethylenepyridine group derived from vinylpyridine (vpy) covalently bound to the Si NC surface (Si-vpy-[Co]). The ethylenepyridine tether in Si-vpy-[Co] is key to dramatic changes to the system's physical properties─which are not observed in the corresponding formylpyridine (fpy) system (Si-fpy-[Co])─consistent with strong electronic coupling previously observed only in dark electrochemical systems. UV-vis absorption spectroscopy reveals new [Co]-centered electronic states in Si-vpy-[Co], and transient absorption spectroscopy finds a strong absorption feature appearing within 250 fs and persisting for at least 5 ns. Astoundingly, spectroelectrochemical measurements reveal that this absorption feature is consistent with both the singly reduced [Co]- and doubly reduced [Co]2- complexes, leading to the conclusion that these long-lived charges are derived from high-energy ""hot"" electrons residing in [Co]-centered states. Detailed analysis using cyclic voltammetry, spectroelectrochemistry, electron paramagnetic resonance spectroscopy, and density functional theory (DFT) calculations provides insight into the unique electronic structure created in Si-vpy-[Co]. DFT reveals that the new electronic states arise from hybridization between deep Si NC band states and high-energy molecular orbitals of the ethylenepyridine tether and the [Co] catalyst and are facilitated by σ-bonding character at the ethylenepyridine linkage. This study demonstrates that strong electronic coupling achieved through precise molecular chemistry can change the paradigm of otherwise fixed energy levels in hybrid photoelectrochemical systems for artificial photosynthesis and related applications.",pubmed,0
[ASAP] Auxiliary Linker-Enabled Local Protonation Boosts the Ammonia Electrosynthesis in Heterometallic Metal–Organic Frameworks,http://dx.doi.org/10.1021/jacs.5c20755,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-08 19:48:46 UTC,2026-02-08 19:48:46+00:00,10.1021/jacs.5c20755,"Controlling the local proton environment is a powerful strategy for accelerating proton-coupled electron transfer reactions, but realizing this within stable heterogeneous catalysts remains challenging. Herein, we report a series of metal-organic frameworks (MOFs), PCN-800M-L, featuring precisely placed proton relays adjacent to catalytic sites for boosting electrocatalytic nitrate reduction to ammonia (NO3RR). PCN-800M-L series was constructed by sequentially installing catalytically active metal sites (M = Ni2+ or Co2+) and auxiliary nitrogen-donor linkers (L = L1-L5) into a robust Zr4+-based framework. Auxiliary linkers reversibly dissociate upon protonation, transiently exposing active metal sites while functioning as localized proton relays. By systematically varying the metals and linkers, we uncover a volcano-type dependence of NO3RR activity on linker pKa, with the PCN-800Co-L3 achieving the highest turnover frequency (1863 h-1) and Faradaic efficiency (97.9%). This work establishes a molecular-level design principle that harnesses auxiliary linkers as programmable proton sources in MOFs, enabling efficient multielectron electrocatalysis.",pubmed,0
Electron hopping in conjugated molecular wires with application to solar cells,https://www.nature.com/articles/s41557-025-02034-0,Nature Chemistry,2026-02-09 00:00:00 UTC,2026-02-09 00:00:00+00:00,,"Electron transfer through molecular wires underpins numerous research fields, ranging from single-molecule electronics to fundamental biological processes and their application in (bio)electrocatalysis. Here we report a series of 1–3-nm-long ferrocene-terminated conjugated molecular wires, anchored to indium tin oxide electrodes, that exhibit an electron transfer mechanism dominated by hopping (with a β value of 0.043 Å−1). We show that the nature of the electrode, namely the small energy gap between the electron donor and acceptor, explains the unexpected electron transfer mechanism in these short wires. We demonstrate the applicability of these anchored molecular wires as the hole-extraction layer in a tin perovskite solar cell. We show improved performance in devices employing these molecular wires compared with the more conventional hole-extraction layers typically used in tin perovskite solar cells. This work not only opens avenues for mechanistic investigations of interfacial electron transfer using molecular wires but also showcases their potential impact in applications such as photovoltaics.",nature_html,0
Improving the electro-thermal performance of battery module using a pulse liquid immersion cooling strategy,https://www.sciencedirect.com/science/article/pii/S0306261926001418?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-09 00:00:00 UTC,2026-02-09 00:00:00+00:00,,,,0
