title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Low-noise optomechanical single phonon-photon conversion for quantum networks,https://www.nature.com/articles/s41467-025-67956-2,Nature Communications,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"Nano-structured optomechanical crystals (OMC) form an interface between mechanical modes with long coherence times and telecom optical photons, ideal for long-distance distribution of quantum information. However, the implementation of scalable quantum networks based on OMCs has been inhibited by thermal mechanical noise. Here, we overcome this limitation using a quasi-two-dimensional OMC and generate single photons via single phonon-photon conversion. In this work, we verify the low thermal noise and high purity of the generated single photons through a Hanbury Brown-Twiss experiment with g(2)(0)=0.35&#x2212;0.08+0.10"" role=""presentation"">g(2)(0)=0.35−0.08+0.10{g}^{(2)}(0)=0.3{5}_{-0.08}^{+0.10}. We perform Hong-Ou-Mandel interference of the emitted photons showcasing the indistinguishability and coherence with visibility V = 0.52 ± 0.15 after 1.43 km fiber delay. Lastly, we use two-photon interference to measure the temporal wavepackets of optomechanically generated single photons demonstrating narrow bandwidths as low as 10 MHz. Our results pave the way for multinode quantum networks of mechanical oscillators and hybrid entanglement generation between mechanical oscillators and telecom quantum emitters.",nature_html,False
Scaling electrocatalysts for reduction of CO2 or CO to multicarbon products,https://www.nature.com/articles/s41578-025-00875-2,Nature Reviews Materials,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"Electrochemical CO2 reduction (CO2R) to multicarbon (C2+) products can reduce the carbon intensity of both chemicals and fuels. Although laboratory-scale demonstrations now achieve encouraging selectivities and current densities on the square centimetre scale using milligrams of catalyst, industrial implementation demands electrodes on the square metre scale and more than 10 grams of catalyst per electrolyser. Replacing just 2% or so of fossil-based ethylene globally would require about 10 tonnes of catalyst annually, making scalability in material production as essential as electrochemical efficiency. Scaling C2+ production introduces distinct challenges, as Cu-based catalysts show structure-sensitive selectivity, necessitating precise integration with electrodes. In this Perspective, we evaluate current strategies for catalyst–electrode integration — nanoparticle catalyst deposition, electrodeposition and sputtering — and argue that electrodeposition and sputtering will be constrained in scalability by throughput and substrate limitations. In contrast, nanoparticle deposition — pre-synthesizing nanoparticles and coating them onto electrodes — combines structural tunability with compatibility for high-throughput roll-to-roll processing, as demonstrated in large-scale manufacturing for fuel cells, water electrolysers and batteries. Building on evidence from the literature, we propose a workflow connecting scalable catalyst synthesis to continuous coating. We further advocate establishing catalyst production throughput (for example, grams per hour) as a benchmark alongside conventional electrochemical performance metrics. We highlight catalyst stability and uniform, high-speed ink coating processes as top research priorities for gigawatt-scale CO2R-to-C2+ products.",nature_html,False
Daily briefing: The human cells in our bodies that aren’t genetically ours,https://www.nature.com/articles/d41586-026-00043-8,Nature,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,,,False
Sunyaev–Zeldovich detection of hot intracluster gas at redshift 4.3,https://www.nature.com/articles/s41586-025-09901-3,Nature,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"Most baryons in present-day galaxy clusters exist as hot gas (≳107 K), forming the intracluster medium (ICM)1. Cosmological simulations predict that the mass and temperature of the ICM decline towards earlier times, as intracluster gas in younger clusters is still assembling and being heated2,3,4. To date, hot ICM has been securely detected only in a few systems at or above z ≈ 2, leaving the timing and mechanism of ICM assembly uncertain5,6,7. Here we report the direct observation of hot intracluster gas via its thermal Sunyaev–Zeldovich signature in the protocluster SPT2349–56 with the Atacama Large Millimeter/submillimeter Array. SPT2349–56 hosts a large molecular gas reservoir and three radio-loud active galactic nuclei (AGN) within an approximately 100-kpc region at z = 4.3 (refs. 8,9,10,11). The measurement implies a thermal energy of about 1061 erg in the core, about 10 times more than gravity alone should produce. Contrary to current theoretical expectations3,4,12, the hot ICM in SPT2349–56 demonstrates that substantial heating can occur very early in cluster assembly, depositing enough energy to overheat the nascent ICM well before mature clusters become common at z ≈ 2.",nature_html,False
Unravelling gas evolution mechanisms in battery electrode materials,https://www.nature.com/articles/s41557-025-02016-2,Nature Chemistry,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"LiFexMn1−xPO4 positive electrode materials show significant potential for enhancing battery safety, power density and cost-effectiveness. However, gas evolution shortens the cyclability and raises additional safety concerns, presenting a major challenge. The gas evolution mechanisms in LiFexMn1−xPO4 batteries are poorly understood, impeding the material improvement efforts. Here we examine a LiFexMn1−xPO4-graphite full cell, simultaneously quantifying and probing gas evolution from positive and negative electrodes. We found over 90% of the evolved gas was composed of CO2 and H2. CO2 originated from side reactions at LiFexMn1−xPO4, with almost equal contributions from electrochemical and chemical pathways. H2 resulted from chemical side reactions at the graphite’s solid–electrolyte interface and was closely associated with the dissolution of Mn/Fe ions from the LiFexMn1−xPO4. We developed a LiFexMn1−xPO4 with a dense carbon layer coating, which inhibited metal ion dissolution by an order of magnitude and minimized side reactions at both electrodes. A 4.1-Ah pouch cell exhibited stable performance over 540 cycles with over 90% capacity retention.",nature_html,False
Improving productivity and stability for CO2 hydrogenation by using pincer-ligated Mn complexes with hemilabile ligands,https://www.cell.com/chem/fulltext/S2451-9294(25)00424-3?rss=yes,Chem,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"Pincer-ligated first-row transition-metal catalysts facilitate many reactions but often undergo rapid deactivation. Here, Wedal et al. synthesize Mn catalysts containing pincer ligands with an additional hemilabile donor designed to prevent catalyst decomposition. These complexes give excellent turnover numbers, turnover frequencies, and lifetimes for CO2 hydrogenation to formate. Catalytic performance is related to the binding strength of the hemilabile donor, which cannot be too strong or too weak. This work provides principles for designing catalysts for a variety of applications.",rss_cell,False
"Designing rare-earth-based nanoalloys for advanced catalysis: trends, challenges, and perspectives",http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00875A,RSC - Chem. Soc. Rev. latest articles,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"In recent years, rare-earth (RE) elements have demonstrated tremendous potential in constructing high-performance catalytic materials, owing to their unique 4f electronic configurations and low electronegativity. Incorporating RE elements into metallic alloy systems not only effectively regulates the electronic structure and atomic arrangement of the alloy but also significantly enhances its catalytic activity and structural stability. Compared with transition metal (M) alloys, RE alloys exhibit more negative formation enthalpies and superior thermodynamic stability, offering distinct advantages in improving the durability of catalytic materials. With the rapid development of nanocatalysis, rare-earth nanoalloys (RE–NAs), characterized by excellent structural controllability and multifunctionality, have emerged as an important research focus in fields such as energy catalysis and environmental remediation. However, the extremely low reduction potential of RE metals poses significant thermodynamic and kinetic challenges in the controllable synthesis of RE–NAs. To address this, researchers have proposed various strategies, including sodium vapor reduction, support-assisted synthesis, and metal–organic precursor approaches, achieving efficient reduction and alloying of RE ions and successfully preparing a series of RE–NA catalysts with high activity and stability. Despite remarkable progress in recent years, systematic reviews that integrate the key scientific mechanisms, structure–property relationships, and future research directions of RE–NAs remain lacking. This review comprehensively summarizes the thermodynamic basis of the formation of RE–NAs, structural regulation strategies, and their applications in typical electrocatalytic reactions and elucidates the mechanisms of structure–property regulation and performance enhancement. This review will provide theoretical guidance and inspiration for the in-depth study and rational design of RE nanoalloy catalytic systems.",rsc_html,False
Through-space interactions of optoelectronic materials,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D3CS00996C,RSC - Chem. Soc. Rev. latest articles,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"In molecular science, theories based on covalent through-bond conjugation (TBC) serve as the foundational framework for designing efficient organic functional materials (OFMs). However, while TBC has been extensively established, through-space interaction (TSI) has recently emerged as an equally crucial electronic interaction governing the properties of OFMs, particularly in systems with partially or fully non-conjugated architectures. Nevertheless, the absence of quantitative structure–property relationships and a systematic summary continues to hinder the development of general design strategies for non-conjugated OFMs with tailored optoelectronic characteristics. Herein, this review presents a comprehensive overview of TSI in optoelectronic materials, beginning with its history, development, and current perspective. From the perspectives of luminescence and electronic properties, the working mechanisms, properties, manipulation strategies, and advanced applications of TSI are comprehensively summarized with typical examples, mainly including clusteroluminescence, thermally activated delayed fluorescence, room-temperature phosphorescence, and charge transport. Based on the current achievements and challenges, perspectives for the future development of TSI and related optoelectronic materials are also discussed. This review will facilitate the rational design of TSI-based optoelectronic materials and advance new photophysical theories as a supplement to the well-established TBC-based theories for next-generation functional materials.",rsc_html,False
Tailoring grain boundaries of solid-state electrolytes for building better all-solid-state lithium batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D4CS01151A,RSC - Chem. Soc. Rev. latest articles,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"Grain boundaries (GBs), which are inherent and unavoidable microstructural features in polycrystalline materials, play a decisive role in determining the overall performance of solid-state electrolytes (SSEs). Although SSEs hold great promise for enabling safer and higher-energy-density all-solid-state lithium batteries (ASSLBs), their functional properties are largely dominated by GBs. These GBs severely impede ionic transport, promote lithium dendrite propagation, and accelerate interfacial degradation, thereby compromising the performance and lifespan of the cell. However, despite the significant research on GB regulation, a comprehensive review of their formation mechanisms and improvement strategies specific to ASSLBs is still lacking. In this review, we highlight the formation mechanism of GBs and the effect of their fundamental physical and electrochemical characteristics on the safety and electrochemical performance of SSEs, integrating recent insights from experimental and computational analyses. The effective strategies for suppressing and mitigating GB-related limitations are summarized to enhance the performance of SSEs, along with proposed future research directions in GB engineering. By consolidating current knowledge, this review aims to connect fundamental understanding to practical battery design and provide actionable guidance for addressing the GB challenges in ASSLBs.",rsc_html,False
How can thermoelectric coupling catalysis be applied to facilitate biomass conversion into value-added products and hydrogen?,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00320B,RSC - Chem. Soc. Rev. latest articles,2026-01-05 00:00:00 UTC,2026-01-05 00:00:00+00:00,,"Biomass conversion into fuels and chemicals holds great promise for sustainable development, yet its efficient valorization remains hindered by the intrinsic complexity of polymeric structures and oxygen-rich functionalities. While thermocatalysis specializes in depolymerization and electrocatalysis enables precise redox control, both face fundamental limitations when used alone. Thermoelectric catalysis has recently emerged as a transformative strategy to resolve this trade-off by synergistically integrating thermal and electrical energy. More than a simple integration of techniques, this strategy represents a paradigm shift in catalyst design: from creating static, heat-tolerant materials to engineering adaptive, field-responsive systems. In this framework, temperature is reimagined as a precision tool for modulating electronic structure and driving in situ catalyst evolution. This tutorial review systematically builds on this concept, starting from mechanistic fundamentals and a comparison of cascade and coupled architectures to highlight different design logics. We then present a multi-scale electrode design roadmap: from atomic-scale active sites to mesoscale transport control and intrinsically responsive materials, showcasing how these strategies can unlock energy-efficient pathways for the concurrent production of value-added chemicals and hydrogen. The review concludes by outlining critical challenges for industrial relevance, including control of fluid flow and heat/mass transfer in non-Newtonian electrolyte suspensions, the operational stability and durability of thermoelectrocatalytic reactors, and process integration and evaluation.",rsc_html,False
