title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
[ASAP] In Situ Ionic Liquid Oligomer Encapsulation Enabled Robust Perovskite Single Crystals toward High-Efficiency X-ray Detection,http://dx.doi.org/10.1021/acsenergylett.6c00267,ACS Energy Letters: Latest Articles (ACS Publications),2026-02-19 17:08:54 UTC,2026-02-19 17:08:54+00:00,10.1021/acsenergylett.6c00267,"Because of the susceptibility of perovskite single crystals (PerSCs) to moisture- and oxygen-induced degradation, the simultaneous improvement of their environmental durability and optoelectronic properties remains an intractable challenge. Herein, we develop an in situ encapsulation approach for PerSCs using a polymerizable ionic liquid, named 1-vinyl-3-butylimidazolium bis(trifluoromethylsulfonyl)imide (Bvim-TFSI), as an additive. Bvim-TFSI addition can facilitate the thermokinetic growth process and eliminate the need for intricate post-treatments owing to its self-cleaning property. More importantly, the in situ radical polymerization of Bvim-TFSI on the crystal surface leads to the formation of an oligomeric encapsulation layer, imparting an enhanced environmental robustness to the as-fabricated PerSC, with no observable degradation after 10 months of air exposure. The resulting MAPbI3 single crystal exhibits an X-ray detection sensitivity of 1.80 × 105 μC Gyair–1 cm–2 with a low limit of detection of 10.37 nGyair s–1. Moreover, the PerSC-based device demonstrates nearly 100% performance retention after 30 days of storage in ambient air without additional protection. This study provides a facile route for the fabrication of high-quality and durable PerSCs toward optoelectronic applications.",openalex,1
Immunometabolic determinants of long-term response in leukemia patients receiving CD19 CAR T cell therapy,https://www.nature.com/articles/s41467-026-69857-4,Nature Communications,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Although most patients with relapsed/refractory B-cell acute lymphoblastic leukemia (B-ALL) receiving CD19-targeted chimeric antigen receptor (CAR) T cell therapy achieve remission, loss of CAR T cell functionality and subsequent relapse remains an unmet therapeutic need. Herein, we apply an integrative approach to study the immunometabolism of pre- and post-infusion CD19-CAR T cells of patients with relapsed/refractory B-ALL. Pre-infusion CAR T cells of long-term responders (LTR) have increased oxidative phosphorylation, fatty acid oxidation, and pentose phosphate pathway activities, higher mitochondrial mass, tighter cristae, and lower mTOR expression compared to products of short-term responders. Post-infusion CAR T cells in bone marrow (BM) of LTR have high immunometabolic plasticity and mTOR-pS6 expression supported by the BM microenvironment. Transient inhibition of mTOR during manufacture induces metabolic reprogramming and enhances anti-tumor activity of CAR T cells. Our findings provide insight into immunometabolic determinants of long-term response and suggest a therapeutic strategy to improve long-term remission.",nature_html,0
Global cost drivers and regional trade-offs for low-carbon fuels: a prospective techno-economic assessment,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE05591A,RSC - Energy Environ. Sci. latest articles,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Low-carbon fuels (LCFs) such as green hydrogen, synthetic hydrocarbons, and biofuels are critical for decarbonizing sectors that are difficult to electrify. In this study, we present a globally harmonized techno-economic assessment of 21 LCF production pathways, including power-to-X, biomass- and sun-to-liquids, and multiple hydrogen routes, evaluated across all countries and three future scenarios for 2024, 2030, and 2050. The model integrates spatially explicit resource data, learning-driven capital cost trajectories, and a dynamic, country- and technology-specific cost of capital, supported by robust scenario and uncertainty analysis. By 2050, median levelized costs are projected at 0.07 to 0.10 EUR2024 per kWh for green hydrogen, 0.15 to 0.18 EUR2024 per kWh for power-to-liquid kerosene, and 0.14 to 0.20 EUR2024 per kWh for most bio-based aviation fuels, reflecting both substantial progress and persistent regional disparities. Our results show that while innovation, technology learning, and deep power sector decarbonization can unlock cost-competitive electrofuels in countries with abundant renewables, bio-based routes are frequently cost competitive for sustainable aviation fuel (SAF) production in near-term scenarios, and solar-to-liquid fuels remain constrained by feedstock and capital barriers. The emergence of nuclear- and methane-based hydrogen as primary options in many regions, as well as the dominance of turquoise hydrogen in Russia, the Middle East, and Central Asia where carbon management is viable, highlights the context-specific nature of future low-carbon fuel systems. We also find that the least-cost logistics for global hydrogen trade will shift from ammonia shipping to pipeline and methanol delivery, with North Africa and Iberia emerging as leading suppliers to Europe. These findings underscore the need for integrated innovation, policy coordination, and investment strategies that address both resource and financial barriers, in order to achieve scalable, resilient, and cost-effective low-carbon fuel supply chains worldwide.",rsc_html,0
Reductive Electron Redistribution Enables Ultrafast Charging Magnesium Batteries,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06320E,RSC - Energy Environ. Sci. latest articles,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Solvation sheath rearrangement is recognized as a key strategy for modifying electrolytes to enhance the kinetics of magnesium batteries. However, its fundamental mechanism diverges significantly from that in Li-ion batteries and remains inadequately understood. Here, we elucidate the principle that solvation tuning essentially determines the distribution of reductive electrons, accumulation of which on ether molecules directly lead to the challenging reorganization and severe solvent decomposition. To address this, a series of organic monoamine salts are designed as additives to capture and stabilize the reductive electrons in the solvation sheath, and the screening guidelines are also proposed to promote the kinetics and reversibility of Mg plating/stripping. Accordingly, we demonstrate a Mg pouch cell with ultrahigh power density (50 C, 13 mA cm-2 , 16.02 kW kg-1 based on cathode), far surpassing all previous research. This work offers new insights into solvation tuning strategy that are crucial in designing high power density Mg batteries.",rsc_html,0
Catalytic asymmetric sulfonimidoyl transfer to access chiral sulfonimidoyl fluorides and related derivatives,https://www.nature.com/articles/s41557-026-02071-3,Nature Chemistry,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Sulfur fluoride exchange (SuFEx) click chemistry is a powerful tool for constructing functional molecules. However, catalytic asymmetric methods for constructing chiral sulfur(VI)-centred sulfonimidoyl fluorides are rare, resulting in the limited application of SuFEx. Owing to the crowded three-dimensional environment, chiral sulfonimidoyl transfer is challenging. Here we show a catalytic enantioselective Cl–F exchange reaction to realize the asymmetric sulfonimidoyl transfer reaction with racemic sulfonimidoyl chlorides as reactants, constructing chiral SuFEx connecting arms. This strategy enables chiral sulfonimidoyl azides, sulfonimidamides and sulfonimidoyl esters by reacting with corresponding nucleophiles. Mechanistic studies revealed that the reaction is a dynamic kinetic asymmetric transformation process, and a two-catalyst-bound pentacoordinate sulfur is responsible for the sulfur-configurational epimerization. The key steps involve the formation of O-sulfonimidoyl ester pyridinium cation intermediates via covalent organocatalysis. The resulting optically active sulfonimidoyl fluorides enable a further stereospecific SuFEx with C-, N- and O-centred nucleophiles, thereby establishing a modular platform for the asymmetric SuFEx ligation.",nature_html,0
Formal Diels–Alder reaction of saturated carboxylic acids via C–H activation,https://www.nature.com/articles/s41557-026-02077-x,Nature Chemistry,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Constructing ubiquitous bridged bicyclic scaffolds from simple aliphatic feedstocks via multiple C(sp3)–H functionalizations is a significant challenge in organic synthesis, demanding powerful catalysts capable of precise selectivity control. Here we demonstrate a catalytic system that enables abundant cyclic carboxylic acids to couple with dienophiles in a formal Diels–Alder manner with exclusive regioselectivity, forging bridged bicyclic scaffolds. Mechanistic studies revealed that the pyridine–pyridone ligand plays a crucial role in the β,γ-dehydrogenation of cyclic carboxylic acids, concerted decarboxylation process and subsequent regioselective β-hydride elimination through precise control of the electronic distribution of palladium and cyclic carboxylic acids and the steric interactions between them. Dienes generated in situ are rapidly intercepted by a variety of dienophiles, furnishing the bridged bicyclic motifs with exclusive endoselectivity. Notably, β-, γ- and δ-methylene C(sp3)–H bonds are functionalized with exclusive regioselectivity controlled by one catalyst.",nature_html,0
Aluminum redox catalysis has a ring to it,https://www.cell.com/chem/fulltext/S2451-9294(25)00500-5?rss=yes,Chem,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Redox catalysis promoted by molecular aluminum complexes has not been previously documented. Now in Nature, Zhang and Liu report the use of an aluminum(I) redox catalyst for the regioselective assembly of 1,2,4-substituted benzenes from terminal alkynes. This work provides a foundational blueprint for designing redox-active aluminum complexes for future homogeneous catalysis.",rss_cell,0
Restoring the tumour mechanophenotype of vocal fold cancer reverts its malignant properties,https://www.nature.com/articles/s41563-025-02473-7,Nature Materials,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Increased extracellular matrix deposition and stiffness promotes solid tumour progression. Yet, the precise mechanotransduction pathways, especially in less-studied mechanically responsive cancers, remain poorly understood. Here we address this gap using patient-derived tumour cells from early (mobile, T1) and advanced (immobile, T3) stages of vocal fold cancer, the most common squamous cell carcinoma severely impacting the voice box. We reveal that vocal fold cancer progression is linked to cell surface receptor heterogeneity, a loss of laminin-binding integrins in cell–cell junctions and a flocking mode of collective cell motility. Mimicking the physiological movement of healthy vocal fold tissue with stretching or vibrations decreases oncogenic β-catenin and Yes-associated protein (YAP) nuclear levels in vocal fold cancer. Multiplex immunohistochemistry of vocal fold cancer tumours shows a correlation between the extracellular matrix composition, nuclear YAP and patient survival, concordant with vocal fold cancer sensitivity to oncogenic YAP-TEAD Hippo pathway inhibitors both in vitro and in vivo. Overall, our findings suggest that vocal fold cancer is a mechanically sensitive malignancy, and that the restoration of tumour mechanophenotype or YAP/TAZ targeting represents a tractable anti-oncogenic therapeutic avenue for vocal fold cancer.",nature_html,0
Bulk-heterojunction doping in lead halide perovskites for low-resistance metal contacts,https://www.nature.com/articles/s41563-026-02485-x,Nature Materials,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Efficient carrier injection at metal–semiconductor interfaces is essential for probing intrinsic electronic properties and enabling high-performance devices. Thinning the Schottky barrier via contact doping is a cornerstone strategy in semiconductor technology for minimizing contact resistance (Rc). However, carrier doping in halide perovskites has remained elusive, and selective contact doping has not been achieved, resulting in excessive Rc that far exceeds the intrinsic material resistance. Here we report an effective contact-doping strategy by transferring Ag/Au electrodes onto single-crystal CsPbBr3 thin films using a low-energy van der Waals integration process. Moderate annealing (80–180 °C) during transfer enables silver diffusion into CsPbBr3, followed by its transformation into Ag2O clusters upon ultraviolet treatment, forming an Ag2O/CsPbBr3 bulk heterojunction. The Ag2O clusters embedded in CsPbBr3 act as interfacial electron acceptors, inducing a local hole density of ∼5 × 1017 cm−3 in the contact region. This markedly shrinks the Schottky barrier and enhances carrier injection, yielding a substantially reduced Rc of 26–70 Ω cm and a notably high two-terminal sheet conductance exceeding 225 µS at 190 K.",nature_html,0
In situ inorganic passivation strategy for high-performance perovskite solar cells,https://www.cell.com/joule/fulltext/S2542-4351(25)00481-7?rss=yes,Joule,2026-02-20 00:00:00 UTC,2026-02-20 00:00:00+00:00,,"Ammonium chromate forms an in situ inorganic passivation layer on perovskite, protecting it from moisture and oxygen. This improves stability, with devices retaining over 91% of initial efficiency after 2,750 h of operation.",rss_cell,0
