title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
A conveyor-belt magneto-optical trap of CaF,https://www.nature.com/articles/s41467-025-67944-6,Nature Communications,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Achieving high-density samples of laser-cooled molecules is a critical step toward advancing applications in precision measurements, ultracold chemistry and quantum science. We report the experimental realization of a high-density conveyor-belt magneto-optical trap for calcium monofluoride (CaF) molecules. The obtained highly-compressed cloud has a mean radius of 64(5) μm and a peak number density of 3.6(5) × 1010 cm−3, a 600-fold increase over the conventional red-detuned MOTs of CaF, and the densest molecular MOT observed to date. Subsequent loading of these molecules into an optical dipole trap yields up to 2.6 × 104 trapped molecules at a temperature of 14(2) μK with a peak phase-space density of ~ 2.4 × 10−6. This opens new possibilities for a range of applications utilizing high-density, optically trapped ultracold molecules.",nature_html,0
Towards fibre-like loss for photonic integration from violet to near-infrared,https://www.nature.com/articles/s41586-025-09889-w,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Over the past decades, remarkable progress has been made in reducing the loss of photonic integrated circuits (PICs) within the telecom band1,2,3,4, facilitating on-chip applications spanning low-noise optical5 and microwave synthesis6, to lidar7 and photonic artificial intelligence engines8. However, several obstacles arise from the marked increase in material absorption and scattering losses at shorter wavelengths9,10, which prominently elevate power requirements and limit performance in the visible and near-visible spectrum. Here we present an ultralow-loss PIC platform based on germano-silicate—the material underlying the extraordinary performance of optical fibre—but realized by a fully CMOS-foundry-compatible process. These PICs achieve resonator Q factors surpassing 180 million from violet to telecom wavelengths. They also attain a 10-dB higher quality factor without thermal treatment in the telecom band, expanding opportunities for heterogeneous integration with active components11. Other features of this platform include readily engineered waveguide dispersion, acoustic mode confinement and large-mode-area-induced thermal stability—each demonstrated by soliton microcomb generation, stimulated Brillouin lasing and low-frequency-noise self-injection locking, respectively. The success of these germano-silicate PICs can ultimately enable fibre-like loss onto a chip, leading to an additional 20-dB improvement in waveguide loss over the current highest performance photonic platforms. Moreover, the performance abilities demonstrated here bridge ultralow-loss PIC technology to optical clocks12, precision navigation systems13 and quantum sensors14.",nature_html,0
Nutrient requirements of organ-specific metastasis in breast cancer,https://www.nature.com/articles/s41586-025-09898-9,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Cancer metastasis is a major contributor to patient morbidity and mortality1, yet the factors that determine the organs where cancers can metastasize are incompletely understood. Here we quantify the absolute levels of 124 metabolites in multiple tissues in mice and investigate how this relates to the ability of breast cancer cells to grow in different organs. We engineered breast cancer cells with broad metastatic potential to be auxotrophic for specific nutrients and assessed their ability to colonize different tissue sites. We then asked how tumour growth in different tissues relates to nutrient availability and tumour biosynthetic activity. We find that single nutrients alone do not define the sites where breast cancer cells can grow as metastases. In addition, we identify purine synthesis as a requirement for tumour growth and metastasis across many tissues and find that this phenotype is independent of tissue nucleotide availability or tumour de novo nucleotide synthesis activity. These data suggest that a complex interplay between multiple nutrients within the microenvironment dictates potential sites of metastatic cancer growth, and highlights the interdependence between extrinsic environmental factors and intrinsic cellular properties in influencing where breast cancer cells can grow as metastases.",nature_html,0
Neuro-epithelial circuits promote sensory convergence and intestinal immunity,https://www.nature.com/articles/s41586-025-09921-z,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Type 2 inflammation at barrier surfaces is an evolutionarily conserved response that promotes immunity to helminth parasites, allergic inflammation and tissue repair1,2,3,4. Direct sensing of environmental triggers by epithelial cells initiates type 2 inflammation, and signals derived from neurons can modulate immune responses5,6,7,8. However, how diverse sensory inputs from epithelial, neuronal and immune cells are coordinated and integrated remains unclear. Here we identify that TRPV1+ pain-sensing nociceptors co-opt chemosensory epithelial tuft cells to initiate a cascade of tissue responses that drive type 2 inflammation. Chemogenetic silencing or chemical ablation of TRPV1+ nociceptors results in a significant reduction in intestinal tuft cells and defective anti-helminth type 2 immunity. By contrast, chemogenetic activation of TRPV1+ nociceptors leads to remodelling of CGRP+ nerve fibres, significantly increased CGRP expression, enhanced tuft cell accumulation and protective anti-helminth type 2 immunity. Using spatial transcriptomic and single-cell RNA sequencing analyses, we reveal that nociceptor activation promotes rapid epithelial progenitor cell proliferation and differentiation. Mechanistically, intestinal epithelial cell-intrinsic and tuft cell-intrinsic expression of CGRP receptor subunits are required for tuft cell responses and type 2 immunity to helminth infection. Together, these results identify sensory convergence of a neuronal–epithelial tuft cell circuit as a critical upstream determinant of type 2 immunity and tissue adaptation.",nature_html,0
Pulse heating and slip enhance charging of phase-change thermal batteries,https://www.nature.com/articles/s41586-025-09877-0,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Phase-change thermal batteries for renewable energy storage and waste heat recovery demand high energy density and fast charging1,2,3,4,5, which are mutually exclusive because phase-change materials (PCMs) with high melting enthalpy are usually poor heat conductors6,7,8. The charging rate can be improved by making composite phase-change materials (CPCMs) with increased thermal conductivity9 and/or by exerting an external force to realize close-contact melting (CCM)10,11,12. However, these methods inevitably result in energy density losses and/or extra energy consumption. Here we report a strategy to boost the charging rates without sacrificing energy density, based on a rational design of a composite coating that enables slip-enhanced close-contact melting (sCCM) inside sealed thermal batteries. Using organic PCMs, we demonstrate a record-high power density of 1,100 ± 2% kW m−3 in a prototype. Our coating design integrates a pulse-heated (PH) layer that premelts the PCM to initiate CCM, together with a liquid-like slip surface that ensures unimpeded sinking of the remaining solid and sustains the sCCM mode throughout charging. We develop a model to explain how the slip surface enhances the charging rate. With high cycling life, adaptability and scalability, this strategy is generalizable to diverse PCMs, enabling high-performance thermal energy storage over a wide range of temperatures.",nature_html,0
"Insights into DNA repeat expansions among 900,000 biobank participants",https://www.nature.com/articles/s41586-025-09886-z,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Expansions and contractions of tandem DNA repeats generate genetic variation in human populations and in human tissues. Some expanded repeats cause inherited disorders and some are also somatically unstable1,2. Here we analysed DNA sequencing data from over 900,000 participants in the UK Biobank and the All of Us Research Program using computational approaches to recognize, measure and learn from DNA-repeat instability. Repeats at different loci exhibited widely variable tissue-specific propensities to mutate in the germline and blood. Common alleles of repeats in TCF4 and ADGRE2 exhibited high rates of length mosaicism in the blood, demonstrating that most human genomes contain repeat elements that expand as we age. Genome-wide association analyses of the extent of somatic expansion of unstable repeat alleles identified 29 loci at which inherited variants increased expansion of one or more DNA repeats in blood (P = 5 × 10−8 to 2.5 × 10−1,438). These genetic modifiers exhibited strong collective effects on repeat instability: at one repeat, somatic expansion rates varied fourfold between individuals with the highest and lowest 5% of polygenic scores. Modifier alleles at several DNA-repair genes exhibited opposite effects on the blood instability of the TCF4 repeat compared with other DNA repeats. Expanded repeats in the 5′ untranslated region of the glutaminase (GLS) gene associated with stage 5 chronic kidney disease (odds ratio (OR) = 14.0 (5.7–34.3, 95% confidence interval (CI))) and liver diseases (OR = 3.0 (1.5–5.9, 95% CI)). These results point to complex dynamics of DNA repeats in human populations and across the human lifespan.",nature_html,0
Genetic switch between unicellularity and multicellularity in marine yeasts,https://www.nature.com/articles/s41586-025-09881-4,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"The evolution of multicellularity is considered to be a major transition in the history of life on Earth1. In the evolution from unicellularity to obligate multicellularity, facultative clonal multicellularity may constitute an intermediate state, in which unicellular proliferation and clonal multicellular growth are switchable2,3,4. However, little is known about the mechanisms of switching. Here we identify the genetic and cellular basis of nutrition-responsive facultative clonal multicellularity in two black-yeast species of Dothideomycetes. Deletion of any one of ten genes in Hortaea werneckii5,6 results in near-obligate unicellularity or multicellularity. Six of these genes encode regulators of conidiation (asexual sporulation) in filamentous fungi7, despite conidiation not being observed in H. werneckii. Second-site mutations often restore or reverse the phenotype, revealing genetic flexibility underlying facultative multicellularity. A Myb protein functions as a switch-like regulator of state transitions in H. werneckii; its expression and degradation are coupled to nutrient conditions, stabilizing unicellular or multicellular growth. However, while conidiation regulators are similarly co-opted to enable facultative multicellularity, the Myb gene is dispensable in the related species Neodothiora pruni8, further highlighting molecular diversity in plasticity regulation. Ecologically, multicellular-prone H. werneckii ecotypes are isolated from sponges, and sponge-conditioned medium induces multicellularity. This study establishes a tractable model system for dissecting facultative clonal multicellularity across genetic, cellular and ecological scales, and outlines genetic and cellular strategies to gain, lose and regain multicellularity and, more broadly, phenotypic plasticity.",nature_html,0
Early hominins from Morocco basal to the Homo sapiens lineage,https://www.nature.com/articles/s41586-025-09914-y,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Palaeogenetic evidence suggests that the last common ancestor of present-day humans, Neanderthals and Denisovans lived around 765–550 thousand years ago (ka)1. However, both the geographical distribution and the morphology of these ancestral humans remain uncertain. The Homo antecessor fossils from the TD6 layer of Gran Dolina at Atapuerca, Spain, dated between 950 ka and 770 ka (ref. 2), have been proposed as potential candidates for this ancestral population3. However, all securely dated Homo sapiens fossils before 90 ka were found either in Africa or at the gateway to Asia, strongly suggesting an African rather than a Eurasian origin of our species. Here we describe new hominin fossils from the Grotte à Hominidés at Thomas Quarry I (ThI-GH) in Casablanca, Morocco, dated to around 773 ka. These fossils are similar in age to H. antecessor, yet are morphologically distinct, displaying a combination of primitive traits and of derived features reminiscent of later H. sapiens and Eurasian archaic hominins. The ThI-GH hominins provide insights into African populations predating the earliest H. sapiens individuals discovered at Jebel Irhoud in Morocco4 and provide strong evidence for an African lineage ancestral to our species. These fossils offer clues about the last common ancestor shared with Neanderthals and Denisovans.",nature_html,0
Soft biodegradable implants for long-distance and wide-angle sensing,https://www.nature.com/articles/s41586-025-09874-3,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"Monitoring internal physiological signals is essential for effective medical care1, yet most current technologies rely on external measurements or imaging systems that cannot capture enough deep-tissue dynamics2,3,4,5,6. Implantable devices offer a solution, but conventional designs often require batteries or magnets7,8,9,10,11, which carry risks during removal, and existing biodegradable sensors based on passive inductor–capacitor circuits are limited by short readout distances and unstable communication issues12,13,14,15,16,17,18,19. Here we describe a soft, biodegradable, wireless sensing device that can monitor pressure, temperature and strain over long distances (up to 16 cm), maintaining accuracy across varying positions and angles. This is achieved through a ‘pole-moving sweeping’ readout system combined with a folded structure that integrates mechanical flexibility with electromagnetic function. In vivo tests in the abdominal cavity of horses reliably captured deep-tissue pressure and temperature, and ex vivo measurements demonstrated accurate strain monitoring without strict positional control. The long-distance and wide-angle readout of soft biodegradable implants holds translational promise for accessing deep-tissue physiological signals.",nature_html,0
Bidirectional CRISPR screens decode a GLIS3-dependent fibrotic cell circuit,https://www.nature.com/articles/s41586-025-09907-x,Nature,2026-01-07 00:00:00 UTC,2026-01-07 00:00:00+00:00,,"The stromal cell compartment plays a central part in the maintenance of tissue homeostasis by coordinating with the immune system throughout inception, amplification and resolution of inflammation1. Chronic inflammation can impede the phased regulation of tissue restitution, resulting in the scarring complication of fibrosis. In inflammatory bowel disease, stromal fibroblasts have been implicated in treatment-refractory disease and fibrosis2,3; however, their mechanisms of activation have remained undefined. Through integrative single-cell and spatial profiling of intestinal tissues from patients with inflammatory bowel disease, we uncovered a pathological cell nexus centred on inflammation-associated fibroblasts. These fibroblasts were induced by proinflammatory macrophages (FCN1+IL1B+) and, in turn, produced profibrotic cytokine IL-11. We investigated the inflammation-associated fibroblast activation program at a mechanistic level using genome-wide CRISPR knockout and activation screens and identified the transcription factor GLIS3 as a key regulator of a gene regulatory network governing expression of inflammatory and fibrotic genes. We further demonstrated that the magnitude of the GLIS3 gene expression program in intestinal biopsies could be used to stratify patients with ulcerative colitis by disease severity, and that fibroblast-specific deletion of Glis3 in mice alleviated pathological features of chronic colitis. Taken together, our findings identify a critical immune–stromal cell circuit that functions as a central node in the inflammation–fibrosis cycle.",nature_html,0
