title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Photoacoustic computed tomography monitors cerebrospinal fluid dynamics and glymphatic function,https://www.nature.com/articles/s41467-026-69390-4,Nature Communications,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,,"Cerebrospinal fluid (CSF) continuously circulates through the brain and surrounding tissues to remove metabolic waste, a process that becomes less efficient with ageing and in neurodegenerative disease. Visualizing this drainage in living animals has been difficult because existing imaging tools either lack depth, require radioactive tracers, or are too slow to capture dynamic flow. Here, we show that whole-body photoacoustic computed tomography (PACT) enables three-dimensional, real-time tracking of CSF transport in mice using indocyanine green. We visualize CSF movement from the spinal canal into the brain, quantify its efflux under different anesthesia conditions, and detect impaired clearance in a mouse model of Alzheimer’s disease. Compared with healthy animals, diseased mice retain the tracer in the brain for several days, indicating reduced waste removal. These results establish PACT as a non-invasive platform for measuring CSF and glymphatic function in vivo, providing a way to study how brain fluid transport is altered in ageing and neurological disorders.",nature_html,0
Bioinspired thermal management fibers and textiles,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01328C,RSC - Chem. Soc. Rev. latest articles,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,,"Thermal management fibers and textiles are crucial for the survival and adaptability of humans across various environments. However, traditional textiles are deficient in a dedicated heat transfer design and therefore fail to meet the demands of thermal management under extreme temperature environments. In this regard, animals such as polar bears, yaks, and camels have evolved hierarchical hairs and furs that exhibit efficient thermal management properties, enabling them to adapt to their specific habitats. Drawing inspirations from the unique hierarchical structures of animal hairs, advanced fibers and textiles have been developed for the effective regulation of heat exchange between the human body and the surroundings. In this tutorial review, we systematically summarize the state-of-the-art bioinspired thermal management fibers and textiles. First, the fundamental heat transfer principles of human body are outlined, followed by an introduction to the general heat transfer models applicable to textiles. Subsequently, typical natural fibers and hairs from diverse habitats are analyzed for their inherent thermal regulatory adaptations. Additionally, emerging fibers and textiles for thermal management are classified based on fabrication techniques, functions, and applications. Finally, current challenges and bottlenecks of bioinspired thermal management fibers and textiles are discussed to guide the future research. The discussion of interdisciplinary interactions of biology, materials science, and textile engineering in this review will further promote the development of the thermal management textile field in both academia and industry.",rsc_html,0
Lactate derived from macrophages drives skin dermal fibroblasts phenotypic remodeling via MCT1-primed histone H3 lysine 23 lactylation in hypertrophic scar,https://www.nature.com/articles/s41467-026-69388-y,Nature Communications,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,,"Hypertrophic scar (HS) is a fibroproliferative disorder characterized by fibroblast hyperactivation and aberrant extracellular matrix deposition. This study identifies macrophage-derived lactate as a key mediator of fibroblast phenotypic remodeling via monocarboxylate transporter 1 (MCT1)-mediated histone H3 lysine 23 lactylation (H3K23la) in HS. Elevated lactate levels and MCT1 expression were observed in HS tissues, with macrophages in stiff mechanical microenvironments identified as the primary lactate source. Lactate influx through MCT1 upregulated H3K23la, thereby promoting transcriptional activation of profibrotic genes HEY2 and COL11A1. Mechanistically, HEY2 activated YAP1/SMAD2 signaling, while COL11A1 stabilized MCT1 to enhance lactate transport, forming a positive loop that amplified fibrosis. Fibroblast-specific Mct1 deletion or pharmacological inhibition of Mct1 in male mice reduced collagen deposition, accelerated wound healing, and attenuated scar formation. Our findings redefine the macrophage-fibroblast crosstalk in HS and establish the MCT1-H3K23la-HEY2/COL11A1 axis, particularly its self-reinforcing loop, as a novel therapeutic target.",nature_html,0
Daily briefing: Hunter-gatherers in Europe’s ‘water world’ resisted the switch to farming for millennia,https://www.nature.com/articles/d41586-026-00465-4,Nature,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,,,,0
Ultrathin and ultrastrong hydrogel bioelectronic membranes,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag105/8475386?rss=1,National Science Review Advance Access,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,10.1093/nsr/nwag105/8475386,"Hydrogels are promising materials for constructing next-generation bioelectronics because of their excellent biocompatibility and mechanical compliance. Yet, creating robust and multifunctional hydrogel devices that conform to the surface of 3D organs remains challenging. Here, we report a biomimetic strategy for engineering ultrathin and ultrastrong hydrogel membranes as an advanced platform for organ-conformal bioelectronics. In these hydrogels, self-organized nanofiber networks confer strain-stiffening characteristics with a phenomenal combination of high mechanical strength (~13.65 MPa), fracture toughness (~21573 J/m²), and low initial stiffness (~600 kPa), which accommodates the construction of ultrathin membranes (~10 μm in thickness) reconciling mechanical robustness and 3D conformability. Theoretical simulations reveal unique strengthening mechanisms originating from the topological reconfiguration of fibrillar joints, indicating a widely applicable principle for designing soft composites involving 3D fibrillar networks. We show that various electronic components, including conducting polymers and wafer-fabricated microelectronic sensors, can be integrated on the ultrathin hydrogel membranes, providing means for multimodal physiological sensing and stimulation. These hydrogel membranes open paths to robust, functional and biocompatible interfaces with 3D soft organs and tissues, which are useful for epidermal electronics, implantable brain-machine interfaces, peripheral nerve stimulation, and many other bioelectronic applications.",rss_oup,0
"Observation of van der Waals resonances in low-energy F + H2(v = 0, j = 1) reaction",https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag086/8475378?rss=1,National Science Review Advance Access,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,10.1093/nsr/nwag086/8475378,"Quantum resonances exert a crucial impact on chemical reactivity, but experimental evidence has so far been restricted to transition-state or product-channel features. Here we provide the first direct evidence of van der Waals (vdW) resonances in the entrance channel of a neutral molecular reaction. Using fully quantum-state resolved crossed molecular beam scattering, we studied the benchmark F + H2(v",rss_oup,0
Stabilizing active N species on support for enhancing ammonia synthesis,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag097/8475377?rss=1,National Science Review Advance Access,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,10.1093/nsr/nwag097/8475377,"As an important chemical raw material, ammonia is of great significance in fertilizer production and hydrogen energy storage. Ammonia synthesis via the Haber-Bosch process has been under continuous development for over a century, with previous studies predominantly emphasizing the electron donation effect from the support. However, various phenomena hint other support effect will also contribute to this reaction, while the detailed mechanism is yet to be fully discovered. This research reveals an additional role of the supports and an alternative reaction pathway to boost the ammonia synthesis, based on in situ",rss_oup,0
Elevating RNA m5C methylation provides a promising strategy for crop productivity,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag102/8475376?rss=1,National Science Review Advance Access,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,10.1093/nsr/nwag102/8475376,"RNA 5-methylcytidine (m5C) has been identified as a key epi-transcriptomic modification of mRNAs involved in regulating multiple post-transcriptional processes. Here, we found that knockout of the RNA m5C demethylase, OsNOP2, results in elevated m5C levels and positively influences numerous agronomic traits in rice. After verifying OsNOP2 RNA m5C demethylase function in vitro",rss_oup,0
Diverse polymers with chemical recyclability via regioirregular polymerization of a single monomer,https://www.nature.com/articles/s41563-026-02498-6,Nature Materials,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,,"The development of polymer products with a circular economy lifecycle represents a path to alleviate the growing plastic waste and energy crisis. However, long-standing challenges include synthesis scalability, tunable material performance and the feasibility of chemical recycling from mixed products. Here we developed a facile regioirregular polymerization strategy to access diverse polymer structures from a single monomer via regioselectivity and dynamic covalent bond exchange. We were able to synthesize polyurethanes (PUx, where x represents the percentage of urethane linkages in the polymer) with tailored urethane contents by modulating the reaction time for the regioirregular polymerization of tetramethylene urethane. The resulting PUx products showcase remarkable composition-dependent material performance, illustrating high strength, toughness and gas barriers comparable with commercial plastics. In particular, PU57 exhibits superior adhesive strength, outperforming commercial glues. Notably, these diverse PUx products could be converted back to a single monomer, representing a proof-of-concept process for a ‘single monomer ↔ multiple polymers’ closed loop.",nature_html,0
Strategic Engineering of H-/J-Aggregation Equilibrium in Non-Fullerene Acceptors Toward High-performance Organic Photovoltaics,http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D5EE06512G,RSC - Energy Environ. Sci. latest articles,2026-02-12 00:00:00 UTC,2026-02-12 00:00:00+00:00,,"Strategic molecular engineering of asymmetric small-molecule acceptors (SM-EH, SM-BO, SM-HD) featuring alkoxyphenyl/2-octyldodecyl inner side chains enables precise H-aggregation control, enhancing vertical electron transport in organic solar cells (OSCs). Incorporating these SMAs into PM6:Y6 ternary systems elevates power conversion efficiency (PCE) to 18.06% (PM6:Y6:SM-BO), while extending this design to PM6:L8-BO achieves a record 20.0% PCE. Mechanistic investigations demonstrate that balanced H-aggregation: reduces energy loss, accelerates exciton dissociation, and balances charge mobility. Crucially, we identify excessive H-aggregation impairs charge transfer, establishing H-/J-aggregation equilibrium as essential for optimal performance. This work establishes aggregation engineering—specifically targeting the H-aggregation of SMA—as a universal strategy for high-efficiency OSCs, with notable achievements in this field, and achieves a 20% PCE through ternary morphology optimization.",rsc_html,0
