title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Subtypes of adolescent major depressive disorder characterized by divergent information dynamics in sensory-association cortices,https://www.nature.com/articles/s41467-026-69697-2,Nature Communications,2026-02-22 00:00:00 UTC,2026-02-22 00:00:00+00:00,,"Adolescent major depressive disorder (MDD) involves complex and heterogeneous alterations in brain functional organization. A possible explanation is the disruption of individualized brain maturation during adolescence, which typically transitions from lower-order sensory to higher-order association regions. To test this hypothesis, we analyzed resting-state functional MRI data using advanced matrix decomposition techniques to extract organizational gradients, temporal dynamics, and information flow. Clustering sensory–association gradient features in our main sample (NMDD = 302 and NControls = 207; ages 11-17) revealed two subtypes. Subtype 1 showed bottom‑up (sensory‑to‑association) flow, reduced synergy but heightened redundancy in sensory cortices, and a highly modular yet globally inefficient network—patterns consistent with aberrant sensory processing and impaired integration. Subtype 2 instead displayed a top‑down (association‑to‑sensory) flow, reduced synergy in association areas, elevated redundancy in sensory regions, and network efficiency between subtype 1 and healthy controls, suggesting compensatory higher‑order engagement. Subtypes also differed in age-related changes, clinical profiles, and neurobiological processing. These patterns were largely replicated in an independent sample (NMDD = 73 and NControls = 28). Overall, the sensory-association axis distinguishes MDD subtypes, integrating functional heterogeneity, cortical dynamics, developmental trajectories, and genetic influences, offering new insights for pathophysiology and precision psychiatry.",nature_html,0
"A Stable, Mesoporous Three‐Dimensional Covalent Organic Framework as a Versatile Functional Platform",https://onlinelibrary.wiley.com/doi/10.1002/anie.6482981?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-22 14:00:06 UTC,2026-02-22 14:00:06+00:00,10.1002/anie.6482981,"ABSTRACT
                  
                    Introducing functionality into the pore channels of covalent organic frameworks (COFs) without compromising their crystallinity and porosity remains a formidable challenge. Herein, we present a stable, mesoporous 3D COF, JUC‐685, which exhibits a surface area of 2,188 m
                    2
                    g
                    −1
                    and a pore size of 3.20 nm. This robust structure serves as a versatile platform for constructing functionalized COFs while preserving structural integrity. Using a solvent‐assisted linker exchange (SALE) strategy, we successfully incorporated a series of challenging functional moieties—including azobenzene, carbazole, and complex heterocycles—to generate an isoreticular series, JUC‐686 to JUC‐689. This methodology effectively decouples functionality from structural order. The azobenzene‐functionalized derivative, JUC‐686, retains a high surface area of 2,131 m
                    2
                    g
                    −1
                    and a mesopore of 3.09 nm. Crucially, the photoresponsive azobenzene units within its spacious pores enable remarkable, light‐induced modulation of CO
                    2
                    adsorption capacity, with a change rate reaching 60.4% under UV irradiation—the highest performance reported for any azobenzene‐functionalized porous materials. This work establishes a general platform for the synthesis of highly crystalline COFs with pore‐wall functionality, unlocking new opportunities in smart adsorption, catalysis, and beyond.",crossref,0
Intercalating Bulk Gold Crystal Into Ordered Single Atoms,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.72587?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-22 14:00:32 UTC,2026-02-22 14:00:32+00:00,10.1002/adma.72587,"ABSTRACT
                  Gold single atoms (GSAs) have attracted considerable attentions due to their potential in electrocatalytic and photocatalytic reactions. However, achieving high gold density in conventional wet‐solution or mechanical approaches remains currently challenging, apart from uncontrolled spatial on‐support distributions, undesired bi‐products and wastes. Here we show that single gold atoms can be synthesized and patterned via a top‐down intercalation method, in which the topmost layer of gold (100) crystal evolves into isolated single atoms (conversion rate up to 25%) chiseled by a phosphorus monolayer. Scanning tunneling microscopy, X‐ray photoemission spectroscopy, and density functional theory calculations reveal that GSAs assemble into well‐ordered (2 × 2) arrays without thermodynamic tendency for coalescence and weakly couple with the underlying non‐planar phosphorus layer toward efficient hydrogen evolution reaction and oxygen evolution reaction catalysis. The on‐surface formation of GSAs can be readily tailored by varying the post‐annealing temperature and durations. This protocol is defect‐free, solvent‐free, eco‐friendly, scalable, and could regenerate a batch‐to‐batch of fresh GSAs arrays via a simple sputtering and intercalation process in case of catalyst deactivation. This work opens a green and sustainable way for the facile preparation of high‐density GSAs for efficient on‐surface electro‐/photo‐catalytic applications.",crossref,0
High‐Precision In‐Sensor Computing Reaching Up to 10 Bits,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519096?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-22 14:01:15 UTC,2026-02-22 14:01:15+00:00,10.1002/adma.202519096,"ABSTRACT
                  The growing demand for data‐centric and intelligent applications calls for seamless integration of sensing, memory, and computation within a single device to improve efficiency, reduce energy consumption, and enable real‐time processing. However, the adoption of such in‐sensor computing is hindered by limited reconfigurability, which constrains its use in complex tasks beyond basic image processing. Here, we identify cascaded switching driven by interactions among differently polarized domains as a fundamental barrier to achieving high reconfiguration precision. To overcome this, we introduce a polarization energy focusing strategy, enabled by a tailored compositional distribution of ferroelectric and semiconductor materials. This approach yields the first in‐sensor computing device with reconfigurable precision reaching 10 bits. Its capability in both conventional image processing and advanced reconstructed optics is demonstrated, highlighting its potential as a high‐linearity, high‐precision platform for next‐generation intelligent systems.",crossref,0
Photoinduced Dynamic Electronic Asymmetry of Cu Dual‐Atom Sites Within Covalent Organic Frameworks Boosts Hydrogen Production,https://onlinelibrary.wiley.com/doi/10.1002/anie.9127031?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-22 14:01:38 UTC,2026-02-22 14:01:38+00:00,10.1002/anie.9127031,"ABSTRACT
                  
                    The development of efficient and cost‐effective alternatives to noble metal cocatalysts for photocatalytic hydrogen evolution remains a significant challenge. Herein, we demonstrate a facile strategy for constructing atomically dispersed dual Cu sites within a covalent organic framework (COF), using molecular carboxylic acids as coordinating ligands. Through in situ spectroscopic characterization and theoretical calculations, we identified a light‐induced dynamic electronic restructuring involving the reduction of one Cu(II) to Cu(I) within the dual‐atom site, generating a mixed‐valence state with asymmetric electronic configuration. This dynamic asymmetry facilitates electron transfer process and optimizes hydrogen intermediate adsorption. Enhanced H
                    2
                    generation is achieved, and the performance exceeds that of benchmark Pt cocatalyst. Furthermore, the molecular carboxylic acid‐assisted strategy employed here is successfully extended to improve the H
                    2
                    evolution activity of Pt. This work offers an applicable method for constructing dual‐atomic‐site catalysts and provides insights into dynamic active sites in catalysis.",crossref,0
Molecular Bridge Regulation of Buried Interface in Perovskite Solar Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202519267?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-22 14:02:34 UTC,2026-02-22 14:02:34+00:00,10.1002/adma.202519267,"ABSTRACT
                  Defects at the buried interface represent a critical challenge that impedes further improvements in both the performance and scalable manufacturing of perovskite solar cells (PSCs). Defect formation, lattice mismatch, and energy‐level misalignment at this interface aggravate nonradiative recombination and accelerate photothermal degradation, thereby limiting both efficiency and operational stability. Here, we employ interface engineering using multifunctional molecules to suppress defect formation. To minimize redundant material screening, we combine theoretical calculations with experimental validation to identify 4‐aminobutylphosphonic acid (4‐ABPA) for modifying the interface between the perovskite layer and the electrode. Both simulation and experimental results demonstrate 4‐ABPA as a multifunctional molecular bridge that simultaneously anchors to the charge transport layer and interacts with the perovskite lattice. And its role in dynamically regulating perovskite crystallization and enhancing interfacial performance is uncovered. The dual‐site chemical binding regulates crystallization, alleviates residual stress, suppresses interfacial defects, and optimizes energy‐level alignment at the buried interface. As a result, voltage loss is reduced to 31 mV, enabling power conversion efficiencies of 25.56% in n–i–p and 26.45% in p–i–n architectures with negligible hysteresis. The modified devices also exhibit outstanding durability, retaining 83.91% of their initial performance under 1440 h of continuous operation and 91.59% after 2600 h of ambient storage. Our work establishes a systematic and universal buried‐interface engineering strategy to further enhance efficiency and stability, thereby advancing the mass production of perovskite devices.",crossref,0
Creating Concentration‐Insensitive TADF Luminogens With Spiro‐Fused Xanthone Acceptors for Highly Efficient OLEDs,https://onlinelibrary.wiley.com/doi/10.1002/anie.3521059?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-22 14:02:51 UTC,2026-02-22 14:02:51+00:00,10.1002/anie.3521059,"ABSTRACT
                  Robust thermally activated delayed fluorescence (TADF) materials have shown promising applications as emitters and sensitizers for next‐generation organic light‐emitting diodes (OLEDs). However, most TADF materials have to be dispersed in host matrices at precisely low concentrations to prevent serious emission quenching and exciton annihilation, which is unfavorable in the OLED industry. Herein, four tailored TADF luminogens built with spiro‐fused xanthone acceptors and acridine‐based spiro donors are developed. Thanks to the rigid and bulky donor and acceptors, these new TADF luminogens hold fast reverse intersystem crossing process and emit strong cyan to green light with high quantum yields of up to 91% and 99% in neat and doped films, respectively. They have balanced bipolar charge transport ability and prefer horizontal dipole orientation. The non‐doped OLEDs using them as emitters show an excellent external quantum efficiency (EQE) of 30.6%, with ultra‐small roll‐offs. They enjoy concentration insensitivity in doped OLEDs, and the EQEs stay stable (29.1%‒36.8%) in various concentrations (10‒90 wt%) with very small roll‐offs. Finally, they can serve as efficient sensitizers for multi‐resonance emitters in narrow‐spectrum OLEDs, providing impressive EQEs of 41.0% with suppressed roll‐offs. This work reveals an applicable molecular design strategy of TADF materials for high‐performance OLEDs.",crossref,0
High‐Mobility 2D Molecular Crystals Enable Field‐Effect X‐Ray Detectors with Record Volumetric Sensitivity,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202522929?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-22 14:03:52 UTC,2026-02-22 14:03:52+00:00,10.1002/adma.202522929,"ABSTRACT
                  
                    Direct X‐ray detectors that are lightweight, low‐cost, and ultra‐sensitive are essential for next‐generation portable imaging, wearable monitoring, and low‐dose medical diagnostics. Conventional high‐performance detectors use thick single‐crystal active layers to boost sensitivity, but this increases device volume, raises dark current, and complicates integration with flexible and portable electronics. Here, we break from this paradigm with an ultrathin, high‐mobility 2D molecular crystal (2DMC) integrated into a lateral field‐effect transistor. This design employs a highly confined in‐plane carrier transport path coupled with strong gate‐electrostatic control to achieve complete carrier depletion and sub‐pA dark currents. Thanks to high‐mobility and efficient charge collection in the ultrathin channel, the detector achieves a record volumetric sensitivity of 5.91 × 10
                    10
                    µC Gy
                    −1
                    cm
                    −3
                    and a detection limit of 1.43 nGy s
                    −1
                    , surpassing all reported organic detectors and competing with state‐of‐the‐art inorganic ones. Importantly, we show that in the ultrathin regime, high‐mobility outweighs atomic number in governing sensitivity, overturning conventional design logic. We further fabricate large‐area, uniform 2DMC arrays with excellent operational stability, enabling high‐contrast imaging at doses as low as 10.17 nGy s
                    −1
                    . This work establishes a new paradigm for lightweight, low‐dose organic X‐ray imaging and introduces mobility‐centric design rules for next‐generation detectors.",crossref,0
Capturing O2•‒ Intermediate to Promote Oxygen‐Reduction‐Reaction Pathway for Li‐O2 Batteries with High‐Areal‐Capacity,https://onlinelibrary.wiley.com/doi/10.1002/anie.202520110?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-22 14:04:02 UTC,2026-02-22 14:04:02+00:00,10.1002/anie.202520110,"ABSTRACT
                  
                    Oxygen reduction reaction (ORR) with two‐electron transfer pathway is the key reaction for aprotic lithium‐oxygen (Li‐O
                    2
                    ) batteries with high theoretical energy density. Herein, we present that capturing ORR superoxide (O
                    2
                    •‒
                    ) intermediate can promote ORR rate and stability by using pyrrolidinium bis(trifluoromethanesulfonyl)imide (Py‐TFSI). Py
                    +
                    cation can bind O
                    2
                    •‒
                    absorbed on the surface of solid catalyst and transfer it into electrolyte, in which the coordination chemistry not only inhibits the generation and disproportionation of LiO
                    2
                    on the electrode surface to enhance ORR rate, but also stabilize O
                    2
                    •‒
                    to inhibit its related side reactions for better ORR stability. Over fivefold enhancement of ORR activity is observed. Moreover, Py‐TFSI promotes the uniform lithium deposition through enriching inorganics in solid‐electrolyte‐interphase and electrostatic shielding effect on Li metal surface, resulting in 2.5 times increase of cycling stability of Li electrode. As a result, the Li‐O
                    2
                    batteries demonstrate a cycle lifespan of 47 days with a high areal capacity of 5 mAh cm
                    ‒2
                    . This study presents the deep understanding of intermediate manipulation mechanism for ORR and provides the effective way to improve the performance of metal‐O
                    2
                    batteries.",crossref,0
A Low‐Permeability TEMPO‐Phosphate as an Anionic Posolyte for Aqueous Redox‐Flow Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202525352?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-22 14:05:58 UTC,2026-02-22 14:05:58+00:00,10.1002/anie.202525352,"ABSTRACT
                  
                    TEMPO is an attractive aqueous redox‐flow battery material but requires the installation of dedicated ionic groups to improve solubility and prevent crossover through ion‐exchange membranes. Although many cationic solubilizing groups have been reported, the library of anionic groups is limited. Here, we report a simple but novel dianionic phosphate solubilizing group for TEMPO. Owing to its −2 charge, the phosphate group leads to much lower TEMPO permeability through a cation exchange membrane than the more common −1 sulfate group. The new TEMPO‐bearing phosphate is paired with a viologen‐based negolyte to assemble a redox‐flow battery, where it achieves a power density of 110 mW cm
                    −2
                    and a volumetric capacity of 10.6 Ah l
                    −1
                    . The phosphate group can be extended to other redox‐active motifs and, therefore, represents a straightforward and effective strategy for the design of water‐soluble materials with low crossover.",crossref,0
