title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract
Machine perception liquid biopsy identifies brain tumours via systemic immune and tumour microenvironment signature,https://www.nature.com/articles/s41565-025-02080-2,Nature Nanotechnology,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,,"The detection and identification of intracranial tumours is limited by the lack of accurate biomarkers and requires invasive biopsy procedures. We investigated a machine perception liquid biopsy approach to detect and identify intracranial tumours from peripheral blood and to discover biomarkers responsible for the predictions. Quantum well defect-modified single-walled carbon nanotubes stabilized with single-stranded DNA, interrogating 739 plasma samples from brain tumour patients, were used to train and validate machine-learning models to detect intracranial tumours with 98% accuracy and identify tumour type. The protein corona of the top model-contributing nanosensor was interrogated using quantitative proteomics, resulting in the identification of tumour ecosystem-secreted factors, both previously reported and newly discovered, originating from intracranial tumour cells, the tumour microenvironment and the innate immune system of patients with glioblastoma and meningioma. Newly discovered factors elicited linear nanosensor responses and were elevated in one or both tumour types, matching the original protein corona enrichment. This investigation reveals that a perception-based detection of disease in blood can identify biomarkers responsible for the signal and also amplify cancer detection signals by detecting factors beyond tumour cells, thereby recruiting the entire tumour ecosystem for cancer diagnosis.",nature_html,False
Directional flows using capillary assembly of photo-deformable colloidal particles at water-air interfaces,https://www.nature.com/articles/s41467-025-67739-9,Nature Communications,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,,"Colloidal particles at liquid interfaces experience long-ranged capillary interactions, whose magnitude and directionality depend on the particle shapes. When particle shapes are determined by fabrication or synthesis, the resulting shape-mediated interactions are predefined and often lead to the formation of persistent interfacial structures. Here, we introduce polymer particles at water-air interfaces whose shape and, therefore, interactions can be altered by illumination with polarized light. Specifically, we selectively trigger capillary self-assembly by anisotropically deforming the particles at the interface. Intriguingly, further deformation of already assembled particles induces sustained interfacial flows with velocities of up to 90 μm/s. Benefitting from polarization-defined deformation directions, we create flow-patterns that do not simply follow the illumination intensity pattern, such as shear flows along a single rectangular illumination stripe. We anticipate that this interplay between photo-deformation and capillary interactions of particles will enable various forms of mixing, manipulation, and assembly of soft matter at liquid interfaces.",nature_html,False
Low-temperature aqueous-phase dehydrogenation of methanol catalyzed by synergistic Ir single-atom and cluster dual sites,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwaf585/8404160?rss=1,National Science Review Advance Access,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,10.1093/nsr/nwaf585/8404160,"Aqueous-phase reforming of methanol (APRM) offers a promising route for efficient hydrogen generation and safe transportation, yet it typically requires harsh conditions (above 200°C, 25–50 bar) and energy-intensive purification. Here, we report a heterogeneous catalyst featuring synergistic Ir single-atom and cluster dual sites that enables efficient hydrogen production from methanol and water at record-low temperatures (75–95°C) and ambient pressure. This unique ensemble effect drives a tandem reaction pathway, with Ir clusters promoting methanol dehydrogenation to formic acid, while adjacent Ir single atoms facilitating rapid formic acid decomposition into H2 and CO2 to suppress CO intermediates. As a result, the developed catalyst achieves a remarkable hydrogen production rate of 346.9 molH2 molIr−1 h−1 and 100% H2 selectivity with no detectable CO formation. To the best of our knowledge, this represents one of the lowest temperature ranges demonstrated for efficient methanol-to-hydrogen conversion via heterogeneous catalysis, advancing methanol as a practical liquid H2 carrier for on-demand high-purity hydrogen production.",rss_oup,False
Decoding the function of the human glycome using chemical glycoprobes and glycosensor arrays,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS01177A,RSC - Chem. Soc. Rev. latest articles,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,,"With evolutionary selection, a number of glycotransferases (GTs) and glycosidases (GAs) are expressed in human cells to biosynthesize human glycans. These biopolymers, including N-glycans, O-glycans and glycosaminoglycans, are synthetic products from the synergistic action of hundreds of GTs and GAs, and are thereby highly heterogeneous in nature. This results in ambiguity in the functional study of the human glycome with molecular precision. Recent literature has seen the rapid development of chemical glycoprobes for GTs and GAs in live cells and animals under various physiological and disease-relevant conditions, as well as the construction of glycosensor arrays consisting of fluorescently labelled human glycans to decipher their recognition patterns for biological targets (e.g. pathogens and cancer cells) assisted by dimension-reduction analyses. These studies have advanced basic glycobiological research as well as disease diagnosis and therapy. This tutorial review highlights a selection of examples relevant to this interdisciplinary research area and proposes future directions anticipated to make the functional decoding of the human glycome more effective, thus facilitating precision medicine.",rsc_html,False
Progress of surface-modified inorganic phosphors for performance improvement: from methods to applications,http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00810G,RSC - Chem. Soc. Rev. latest articles,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,,"Surface modification strategies exhibit superior interface control capability and functional scalability, which can not only protect the structure and performance stability but also endow the materials with new features. In particular, surface modification plays an important role in performance optimization of inorganic phosphor materials to improve their luminous efficacy, thermal stability, chemical resistance and compatibility. This strategy can promote a wide range of studies in light-emitting diodes, optical sensing, anti-counterfeiting, and biomedical imaging fields. Nevertheless, a profound understanding of the effects of surface modification on the structure and performance of phosphor materials is lacking. This review focuses on the recent advances in surface modification of the inorganic, organic, and organic–inorganic layer coatings of phosphor materials. The design principles, intrinsic structure variations, luminescence performance, underlying mechanisms and applications are comprehensively summarized. Notably, the relationship between interface engineering and luminescence optimization is proposed. Furthermore, we highlight the challenges faced by the coated phosphors in emerging fields and discuss the limitations of the current cladding technologies. This review provides new perspectives for the design of multifunctional phosphor materials with surface modification for advanced emerging platforms, and the proposed interface engineering mechanism offers theoretical guidelines for the performance manipulation of other functional materials.",rsc_html,False
Synergies in environmental and agricultural water availability under climate change,https://www.nature.com/articles/s41893-025-01720-8,Nature Sustainability,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,,"Freshwater resources need to simultaneously support environmental and agricultural outcomes; this is a critical challenge under climate change. Many environmental and agricultural outcomes have contrasting requirements for water, leading to difficult trade-offs which should be supported by integrated assessments. Here we analysed the effect of climate change and climate variability on key ecological values and agricultural economic activity simultaneously in the Macquarie catchment in Australia and assessed the effect of plausible management adaptation options. Under severe climate change, ecological outcomes were rarely met while the impact on agricultural outcomes was less severe; annual cropping reliant on insecure water allocations was most vulnerable. Under moderate climate change, altering flow delivery patterns was as effective as altering the total licence volume of environmental water. Neither change adversely affected agricultural benefits. Thus, environmental water management can potentially influence environmental outcomes, while continuing to meet the needs of core agricultural activities.",nature_html,False
Momentum space AC Josephson effect and intervalley coherence in multilayer graphene,https://www.nature.com/articles/s41467-025-67838-7,Nature Communications,2025-12-24 00:00:00 UTC,2025-12-24 00:00:00+00:00,,"Electron transport driven by the phase coherence and interference of quantum many-body wavefunctions is a fascinating phenomenon with potential technological significance. Superconductivity, for example, enables dissipationless transport through macroscopic phase twisting, while charge-density waves show broadband noise and AC-DC interference once their phase is depinned. We identify an analogous phase-coherent dynamics in the intervalley-coherent (IVC) state frequently observed in rhombohedral multilayer graphene. We show that a static magnetic field drives an oscillating intervalley current, which produces an oscillating orbital magnetization and thereby a detectable AC Hall response. This mechanism is similar to the Josephson effect observed in superconductors but now happening in momentum space. In this analogy, the static magnetic field acts as the DC voltage, while the oscillating intervalley current is the AC Josephson current. We provide microscopic calculations of all the phase-number free-energy parameters in rhombohedral trilayer graphene, establishing this effect as an experimental signature of IVC order.",nature_html,False
Zwitterion‐Induced Interfacial‐Potential Regulation Stabilizes Micron‐Sized Silicon Anodes in Quasi‐Solid‐State Lithium‐Ion Batteries,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522965?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-24 06:20:22 UTC,2025-12-24 06:20:22+00:00,10.1002/anie.202522965,"Abstract
                  
                    Micron‐sized silicon (μ‐Si) is an attractive anode material for high‐energy lithium‐ion batteries owing to its high tap density, large specific capacity, and compatibility with scalable manufacturing. Its practical deployment, however, is impeded by an uncontrolled interfacial‐potential landscape that drives heterogeneous Li
                    +
                    transport, spatially non‐uniform reduction and recurrent solid‐electrolyte interphase (SEI) rupture, thereby accelerating capacity fade. Here, we report a zwitterion‐modified quasi‐solid‐state electrolyte that regulates the interfacial‐potential distribution at the μ‐Si/electrolyte interface. In situ polymerization of 3‐(1‐vinyl‐3‐imidazolyl)propanesulfonate (VIPS) within a conventional carbonate electrolyte yields PVIPSE, whose spatially proximate imidazolium and sulfonate groups stabilize μ‐Si anodes through synergistic effects: (i) electrostatic screening that equalizes potential across the inner/outer Helmholtz planes and homogenizes Li
                    +
                    flux; (ii) Li
                    +
                    –sulfonate coordination that restructures the solvation environment and biases reduction pathways toward an inorganic‐rich, electronically insulating SEI; and (iii) selective partitioning of fluoroethylene carbonate at the interface to promote uniform LiF‐rich passivation. Scanning electrochemical microscopy directly visualizes the reduced interfacial‐potential heterogeneity and improved SEI uniformity. As a result, the quasi‐solid‐state PVIPSE enables stable long‐term cycling of μ‐Si anodes, establishing interfacial‐potential regulation as a distinct and effective design principle, orthogonal to solvation engineering and mechanical reinforcement, for stabilizing high‐capacity alloying anodes.",crossref,False
A Redox‐Active Mesoporous Cobalt–Pyrazolate Framework for Reversible O2 Sorption,https://onlinelibrary.wiley.com/doi/10.1002/anie.202522510?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-24 06:21:54 UTC,2025-12-24 06:21:54+00:00,10.1002/anie.202522510,"Abstract
                  
                    Expanding pyrazolate metal–organic frameworks (MOFs) beyond microporous architectures is a formidable synthetic challenge, as the strong and directional M–N bonds impose strict geometric constraints that hinder the integration of mesoporosity and active sites. Such limitations have restricted the structural diversity of pyrazolate MOFs compared with their carboxylate analogues, despite the former offering superior chemical stability and fantastic performance in gas storage, separation, and catalysis. Here we present mesoporous BUT‐45 as the first example of
                    csq
                    ‐type pyrazolate MOF, which was constructed from the low‐symmetry (C
                    s
                    ) tetra‐pyrazolate ligand 1,3,6,8‐tetra(1
                    H
                    ‐pyrazolate‐4‐yl)‐9
                    H
                    ‐carbazole (CTP
                    4–
                    ) and 8‐connected Co
                    6
                    clusters (D
                    2h
                    ). Interestingly, the presence of rich active Co sites enables instantaneous O
                    2
                    chemisorption at ambient temperature in BUT‐45, and good framework stability allows this process to be fully reversible. Single‐crystal x‐ray diffraction and in situ spectroscopy analyses provide structural insights into the as‐synthesized, O
                    2
                    ‐loaded, and regenerated phases, revealing the mechanism of Co–O
                    2
                    adduct formation and demonstrating complete reversibility via hydrazine hydrate reduction. This work highlights how reticular chemistry can map target nets from carboxylate to pyrazolate, while offering desired properties and direct visualization of redox chemistry in MOFs.",crossref,False
One‐Pot Incorporation of Quantum Defects into Single‐Walled Carbon Nanotubes with Arylazo Sulfonates,https://onlinelibrary.wiley.com/doi/10.1002/anie.202521215?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2025-12-24 06:27:42 UTC,2025-12-24 06:27:42+00:00,10.1002/anie.202521215,"Abstract
                  
                    Single‐walled carbon nanotubes (SWCNTs) consist of a carbon monolayer and fluoresce in the near‐infrared (NIR, 800–2500 nm) region. Introduction of sp
                    3
                    quantum defects (QDs) creates novel NIR emission features, which promise huge potential for (bio)photonics. However, so far defect chemistry based on diazonium salts is mainly limited to benzene derivatives. The reaction side products also quench SWCNT fluorescence and impair additional surface chemistry. Here, we introduce a photochemical strategy based on arylazo sulfonates to a) create more complex aromatic QDs and b) avoid side products that adsorb and quench. We show that this way coumarin and other QDs are incorporated, which increases overall NIR emission by more than 90% without purification. These materials can be non‐covalently modified with biocompatible polymers (polyethyleneglycoles, DNA) without a change in photophysical properties and we demonstrate mechanical (viscosity) and chemical (neurotransmitter dopamine) sensing. This one‐pot approach creates QDs in SWCNTs and provides access to advanced hybrid materials for photonic applications.",crossref,False
